gotu	covered_length	total_length	coverage_ratio	strain
G001273755	745076	5682664	0.13111385786666255	Peribacillus butanolivorans
G002008215	744971	5491840	0.13565052878452394	Agrobacterium tumefaciens
G900106045	744092	5853167	0.12712639157570593	Pseudomonas mucidolens
G001598815	742895	4084178	0.1818958429333883	Sphingopyxis terrae
G009498475	742511	5818693	0.1276078665775974	Agrobacterium tumefaciens
G000413055	742491	2530388	0.29342970327080276	Treponema maltophilum
G900065875	742481	2922338	0.2540708843398676	Prevotella phocaeensis
G007035645	742244	4770743	0.15558247426029867	Enterobacter asburiae
G001541305	741202	5497720	0.13481988897215574	Agrobacterium tumefaciens
G014637085	740177	4096837	0.18067035617965763	Comamonas phosphati
G001541315	739728	5658786	0.13072203119184928	Agrobacterium tumefaciens
G902459685	739442	6339449	0.11664136741221516	Pandoraea iniqua
G000468955	737189	2427048	0.3037389454184672	Lactococcus cremoris
G002761875	736219	3288057	0.223907006478294	Acinetobacter junii
G017426725	735783	3091710	0.23798577486245476	Prevotella illustrans
G900324035	735144	8156021	0.09013512839165078	Bradyrhizobium vignae
G903652925	732687	7213533	0.10157117185157398	Achromobacter anxifer
G900475945	730565	5853060	0.1248176167679812	Pseudomonas mucidolens
G012530715	730510	4770053	0.15314504891245442	Alicycliphilus denitrificans
G007830205	729592	7891311	0.09245510663564013	Bradyrhizobium daqingense
G002287825	729543	6124581	0.11911720981402646	Pseudomonas moraviensis
G002441825	728641	2612620	0.27889283554439603	Lactococcus cremoris
G017309605	726819	5102941	0.1424313939745727	Serratia ureilytica
G019402665	726626	8564532	0.08484129664061037	Bradyrhizobium canariense
G014138885	726074	2552487	0.28445747226136703	Micrococcus yunnanensis
G003594915	723359	4635064	0.1560623542630695	Enterobacter chuandaensis
G003516165	718784	5238557	0.1372103042879938	Serratia marcescens
G004114425	717903	8178709	0.08777705625667816	Bradyrhizobium vignae
G019049775	716891	5853470	0.12247282381220029	Pseudomonas shirazica
G005503535	712722	7364557	0.09677730785436245	Mesorhizobium comanense
G004519295	710429	4378163	0.16226645741604412	Cellulosimicrobium funkei
G009932335	710355	5969076	0.11900585618276598	Pseudomonas asiatica
G001570825	709208	4372784	0.1621868356635041	Cellulosimicrobium funkei
G002091735	708338	5795411	0.12222394580815753	Pseudomonas mucidolens
G013185915	705967	4408994	0.16011974613710067	Stenotrophomonas bentonitica
G000160555	705716	2055393	0.3433484496638842	Selenomonas noxia
G900103445	704378	6015966	0.11708477075834538	Methylobacterium phyllostachyos
G018128265	704322	4411628	0.15965126706059532	Cellulosimicrobium cellulans
G000745855	699919	6537793	0.10705738159651124	Xenophilus azovorans
G900180435	698045	4696978	0.14861576954373643	Enterobacter asburiae
G900155925	696977	4317972	0.1614130429748039	Cellulosimicrobium aquatile
G003606205	696146	4928908	0.14123736941326556	Enterobacter mori
G016599875	695085	5497097	0.1264458313178756	Comamonas testosteroni
G000799205	691786	4625434	0.14956131684075483	Enterobacter asburiae
G000181695	688687	8959438	0.07686720975132592	Malassezia globosa
G900107605	685739	4132003	0.16595801116310904	Acidovorax soli
G900461225	684663	5523866	0.12394634482443999	Comamonas testosteroni
G018597345	684025	4640533	0.1474022488365022	Enterobacter quasimori
G000004695	682923	34205773	0.019965138633177504	Dictyostelium discoideum
G004354485	682543	2629440	0.2595773244493124	Lactococcus lactis
G019047105	682515	5602665	0.12181970544374865	Enterobacter cloacae
G004462915	682319	2514041	0.27140329055890494	Micrococcus aloeverae
G019931045	681451	6483457	0.10510611854138927	Cupriavidus pauculus
G013376815	676812	5602650	0.12080212042515595	Enterobacter cloacae
G001431425	676119	3985367	0.16965037347877873	Stenotrophomonas nitritireducens
G000738675	669422	5224940	0.12812051430255658	Serratia nematodiphila
G000344805	665552	8264165	0.08053469406770072	Bradyrhizobium oligotrophicum
G018289355	665164	5306051	0.12535951878336637	Phocaeicola vulgatus
G000204195	664933	5530812	0.12022339576901185	Acidovorax radicis
G900187285	663098	2041290	0.32484262402696334	Veillonella rodentium
G014489595	662797	4679990	0.14162359321280601	Acidovorax monticola
G013375155	662791	5321545	0.12454860383591607	Serratia ureilytica
G900177755	662189	3577151	0.18511631183587163	Sphingopyxis terrae
G016028835	661029	2577221	0.25648906321964626	Lactococcus lactis
G008123965	660267	8833226	0.07474811580729396	Bradyrhizobium hipponense
G001984825	660201	5218145	0.12652024809582715	Enterobacter chengduensis
G014055025	660173	2492712	0.26484126525647567	Neisseria bacilliformis
G000019945	659800	5849037	0.11280489420737123	Methylorubrum populi
G002374275	658457	3571334	0.18437284219286126	Sphingopyxis terrae
G013359795	656290	4165662	0.15754758787438827	Sphingomonas zeae
G014197135	653593	4153002	0.15737844576044027	Sphingomonas zeae
G014874165	653061	2469511	0.26444952057310134	Micrococcus yunnanensis
G900129625	652402	4912191	0.13281283240004307	Pantoea sesami
G003964905	651763	4712872	0.13829422908154518	Enterobacter quasimori
G019823065	651375	6346272	0.1026389981393801	Pseudomonas mosselii
G000519045	651201	3627226	0.17953141050488722	Dechloromonas agitata
G016889925	650039	5248958	0.12384153197644181	Bacteroides fragilis
G018597265	647127	4653562	0.13906057338443112	Enterobacter dykesii
G000241525	644565	5411395	0.11911253937293434	Comamonas testosteroni
G000740035	644272	5407748	0.11913868767553518	Comamonas testosteroni
G900445265	643604	1914310	0.3362067794662307	Anaerococcus octavius
G019890915	642961	2543784	0.25275770269802783	Micrococcus luteus
G013177735	638367	11082069	0.057603593697169726	Paraburkholderia elongata
G900113845	637691	5808183	0.10979182301935046	Methylobacterium brachiatum
G000023205	636326	2501097	0.25441876104765226	Micrococcus luteus
G900475555	635972	2495693	0.25482781736375426	Micrococcus luteus
G001514475	635377	2548403	0.24932359599325538	Lactococcus lactis
G000835975	635019	2547532	0.24926831144809958	Lactococcus lactis
G000092025	634406	5674318	0.11180303958995601	Agrobacterium fabrum
G001434465	633622	2033254	0.31162953570975394	Limosilactobacillus oris
G019042695	632947	1996401	0.31704402071527715	Limosilactobacillus portuensis
G001605015	632511	6890806	0.09179056847631467	Aminobacter aminovorans
G001456385	631496	2550691	0.24757840130380357	Lactococcus lactis
G019047025	630599	4917316	0.12824048729022092	Enterobacter roggenkampii
G000522505	630478	2515555	0.2506317691324578	Bifidobacterium moukalabense
G900496975	630236	6817070	0.09244968879591965	Achromobacter veterisilvae
G016766915	629408	5141011	0.12242883744072908	Phocaeicola vulgatus
G001186195	629067	5120284	0.12285783366703878	Pseudomonas fulva
G019795205	628614	6311449	0.09959899858178367	Cupriavidus pauculus
G001729805	628232	4900017	0.12821016743411298	Enterobacter roggenkampii
G000012825	627619	5163189	0.12155646442537742	Phocaeicola vulgatus
G008364625	626518	4531609	0.1382550877624261	Enterobacter dykesii
G003667725	626296	5553194	0.1127812210414403	Agrobacterium fabrum
G900099625	625588	2515221	0.2487208877470409	Lactococcus lactis
G014197065	625552	5068289	0.12342469026529466	Brucella pecoris
G900445515	623122	5315085	0.11723650703610572	Bacteroides fragilis
G003293675	621489	1563545	0.39748712061373354	Gardnerella leopoldii
G000312445	620895	2537136	0.24472278979132375	Phocaeicola abscessus
G008801835	620559	6417808	0.09669329465761518	Cupriavidus pauculus
G005405645	620207	2523085	0.24581296309874617	Bifidobacterium moukalabense
G006376675	620097	5058540	0.12258418436940303	Brucella pecoris
G000025565	617979	5598836	0.11037633536685125	Enterobacter cloacae
G001418295	617424	5269412	0.11717132765477438	Comamonas thiooxydans
G001517325	617380	5269412	0.11716297757700479	Comamonas thiooxydans
G000194925	616840	2470815	0.2496504189913045	Neisseria bacilliformis
G001012825	615522	6636645	0.0927459582364282	Paenibacillus etheri
G000621225	614194	6261924	0.09808391159011193	Pseudomonas mosselii
G014195595	613504	6812396	0.09005700784276192	Aminobacter aminovorans
G902859965	612736	6674341	0.09180471899772577	Achromobacter aegrifaciens
G014138635	611671	6778130	0.09024185136608474	Aminobacter ciceronei
G000964545	610923	5245701	0.11646165116921456	Comamonas thiooxydans
G014138625	609692	6776658	0.08996942150540871	Aminobacter ciceronei
G005706655	609226	5241713	0.1162265083952517	Bacteroides fragilis
G008868275	608550	2413364	0.2521583979872079	Micrococcus luteus
G000238135	608533	2598540	0.23418265641475597	Peptoanaerobacter stomatis
G000025985	607452	5241720	0.11588791465396854	Bacteroides fragilis
G020097275	606751	5236069	0.11587910701711532	Bacteroides fragilis
G012927345	605455	9677754	0.06256151995597325	Paraburkholderia polaris
G005405845	604847	2451749	0.24670021278687174	Bifidobacterium moukalabense
G902859735	604548	6475521	0.09335897451340208	Achromobacter aegrifaciens
G900101535	600423	5179590	0.11592095127220495	Serratia nematodiphila
G004331265	600213	4898269	0.12253573660409423	Enterobacter wuhouensis
G001598055	598197	7136460	0.08382265156674318	Cupriavidus nantongensis
G013978595	597602	2578188	0.2317914752531623	Corynebacterium haemomassiliense
G001040945	597001	5509723	0.1083540860402601	Herbaspirillum seropedicae
G002441815	596920	2464910	0.24216705680937642	Lactococcus lactis
G004684145	595931	4949339	0.1204061794918473	Serratia marcescens
G000959505	594874	6409135	0.09281658133273835	Burkholderia dolosa
G006378125	594713	5392995	0.11027508833217906	Herbaspirillum seropedicae
G910576415	594378	2517860	0.23606475340169827	Staphylococcus pasteuri
G014838735	593837	2118812	0.2802688487699711	Limosilactobacillus portuensis
G900459175	593076	2232150	0.26569719776896716	Streptococcus downei
G002008225	592473	4991241	0.11870254311502891	Agrobacterium salinitolerans
G019355975	591330	3860338	0.15318088726945672	Acinetobacter septicus
G001997325	590461	5211940	0.11329006089862892	Bacteroides fragilis
G000755525	590336	5555534	0.1062608922922621	Enterobacter cloacae
G900454955	588515	3051452	0.1928639218313118	Prevotella disiens
G000959445	588156	6930556	0.08486418694257719	Burkholderia vietnamiensis
G009690905	588147	10092889	0.05827340417595002	Paraburkholderia madseniana
G902499155	585357	7953051	0.07360156498430602	Burkholderia stagnalis
G002899365	585343	5084989	0.11511195009468064	Serratia marcescens
G001483945	585167	5611261	0.10428440238299377	Herbaspirillum rubrisubalbicans
G013180375	584987	5498569	0.10638895319855039	Herbaspirillum seropedicae
G000211415	583428	4960659	0.11761098676607282	Enterobacter mori
G003594935	582963	4992392	0.11677027765447906	Enterobacter huaxiensis
G001039365	580749	4807471	0.12080135272786877	Enterobacter quasiroggenkampii
G003970495	580508	2464792	0.2355200763390988	Staphylococcus pasteuri
G000238115	580030	2544613	0.22794428858140708	Peptoanaerobacter stomatis
G003957875	578811	5057566	0.11444457669954282	Serratia marcescens
G013393325	577894	6000612	0.09630584347063266	Pseudomonas hunanensis
G000182965	574941	14282806	0.04025406492253693	Candida albicans
G009176645	573385	4476585	0.12808535971058296	Enterobacter oligotrophicus
G000344575	572885	2421471	0.23658553003525543	Lactococcus lactis
G000160695	571870	2166223	0.2639940578601557	Selenomonas flueggei
G008802125	571483	8133862	0.0702597363958228	Burkholderia stagnalis
G003719195	569607	5617593	0.10139698621811868	Herbaspirillum rubrisubalbicans
G900106065	568510	7041758	0.08073410077426688	Pseudomonas mandelii
G900128465	568106	2300705	0.24692692022662618	Actinomyces bouchesdurhonensis
G003944645	566651	4990983	0.11353494892689477	Enterobacter huaxiensis
G018555685	566396	6718487	0.08430410001537549	Aminobacter anthyllidis
G005250615	566045	5346890	0.10586434357168373	Pseudomonas rhizoryzae
G008364555	565658	4591022	0.12320960343905997	Enterobacter vonholyi
G003964805	565506	4788882	0.11808726963829971	Enterobacter quasiroggenkampii
G900094555	564599	7253224	0.07784110900201069	Rhizobium hainanense
G005250605	564034	5327177	0.10587859198220746	Pseudomonas rhizoryzae
G002072235	563585	33225436	0.016962456113442725	Penicillium solitum
G000429845	562417	4635146	0.12133749400774	Comamonas composti
G900453115	559732	2691516	0.20796160973964115	Moraxella osloensis
G002208825	559617	3345527	0.1672731979147082	Brevundimonas vesicularis
G016742975	555788	4947613	0.11233457426844015	Serratia nevei
G900445235	555691	5886960	0.09439354097870548	Aminobacter aminovorans
G001997105	554384	5459308	0.10154840137248164	Enterobacter cloacae
G001553955	554259	2649217	0.20921615707584543	Moraxella osloensis
G900101755	553890	5284214	0.10481975181171693	Pseudomonas alcaliphila
G013267395	553331	6736870	0.08213473022338266	Achromobacter denitrificans
G008801625	551771	7007931	0.07873522156539497	Pseudomonas chlororaphis
G002091495	550941	5327833	0.1034080835491653	Pseudomonas alcaliphila
G002157145	550880	4122625	0.1336236014675116	Acidovorax carolinensis
G000210715	550075	2728333	0.20161578516991877	Fretibacterium fastidiosum
G002943495	550029	4472766	0.12297289864929219	Brucella oryzae
G013177695	549935	9671127	0.056863589941482516	Paraburkholderia solitsugae
G900446205	549291	6319203	0.08692409469991706	Burkholderia multivorans
G900116445	549261	9894326	0.055512725171982406	Paraburkholderia aspalathi
G014206975	548625	5766909	0.09513328543939223	Aminobacter aganoensis
G000300575	548476	30234305	0.018140850269255403	Agaricus bisporus
G900277125	548283	6244976	0.08779585381913398	Pseudomonas inefficax
G900444675	548003	6562247	0.08350843849675271	Achromobacter denitrificans
G900114535	547323	6847837	0.07992640595855305	Methylobacterium pseudosasicola
G001591225	546692	5522192	0.09899909311374903	Herbaspirillum rubrisubalbicans
G900291065	546473	5582980	0.09788195551479675	Pseudomonas shirazica
G014236655	546090	6049400	0.09027176248884188	Pseudomonas kielensis
G001299075	544976	5459656	0.09981874315890965	Enterobacter cloacae
G013267375	544904	6736877	0.0808837685473551	Achromobacter denitrificans
G001523785	544832	6810920	0.07999389216141138	Burkholderia vietnamiensis
G001437565	544339	2246329	0.2423238092015907	Lactococcus lactis
G905220815	544073	8910904	0.061056992646312876	Paraburkholderia nemoris
G016622005	543632	9099988	0.05973985899761626	Paraburkholderia aspalathi
G018987235	542816	2239089	0.24242716569104666	Lactobacillus crispatus
G013009555	541754	5625488	0.09630346736140935	Phocaeicola dorei
G004341645	541055	5848923	0.09250506460762092	Aminobacter aminovorans
G902830275	540259	8035340	0.06723536278489771	Burkholderia stagnalis
G004768745	540169	5256558	0.10276097020141317	Serratia nematodiphila
G013363755	539153	5025479	0.10728390268867903	Acidovorax antarcticus
G013409125	538939	4934017	0.10922925478367829	Pseudomonas sediminis
G900155655	538433	3323760	0.16199515007100393	Prevotella ihumii
G003851835	538338	7109779	0.07571796535447867	Pseudomonas chlororaphis
G004138385	534846	758330	0.7052945287671594	Candidatus Nanosynsacchari sp. TM7_ANC_38.39_G1_1
G004151455	532771	626082	0.8509604173255261	Candidatus Nanogingivalis gingivitcus
G001571365	531904	6702193	0.07936268024510783	Achromobacter denitrificans
G000949865	531631	5330432	0.0997350683771972	Rhizobium nepotum
G014196745	531612	5517916	0.09634289467255391	Sphingomonas kyeonggiensis
G018064205	529690	3969186	0.1334505362056603	Comamonas aquatica
G001592205	529166	3359249	0.15752508968522427	Brevundimonas vesicularis
G002095925	528882	6783710	0.07796353322886738	Pseudomonas chlororaphis
G000442985	527944	5570980	0.09476680943029772	Agrobacterium fabacearum
G016028755	527827	2435828	0.2166930505766417	Moraxella osloensis
G001679175	526942	2596448	0.2029472571759573	Moraxella osloensis
G014524625	525761	6827675	0.07700439754381982	Pseudomonas chlororaphis
G902141845	524861	6091517	0.08616260941240088	Methylobacterium symbioticum
G007858265	523875	6990635	0.07493954411866734	Pseudomonas mandelii
G902859715	523265	6696950	0.07813482256848267	Achromobacter denitrificans
G000243035	522263	2488170	0.20989843941531328	Prevotella micans
G000813225	522061	6974498	0.07485284245547134	Pseudomonas chlororaphis
G014652235	521407	7116243	0.07326998248935569	Pseudorhodoferax aquiterrae
G900100735	520011	8598907	0.06047408118264333	Paraburkholderia phenazinium
G009649785	519990	5673508	0.09165228990599819	Agrobacterium fabacearum
G902499135	517918	6082358	0.0851508576114724	Burkholderia dolosa
G020099355	517642	6930559	0.07468979053493376	Burkholderia vietnamiensis
G003851905	517250	7037850	0.07349545670908018	Pseudomonas chlororaphis
G014269035	516961	5634122	0.09175537909899714	Pseudomonas vlassakiae
G014863355	515019	6291875	0.0818546140856263	Aminobacter carboxidus
G007858335	514875	6786080	0.07587222667578337	Pseudomonas chlororaphis
G000498975	514826	6247860	0.08240037388801925	Pseudomonas soli
G015461845	514708	7041443	0.07309694902025053	Pseudomonas mucoides
G902859805	514654	8638783	0.059574826685656994	Paraburkholderia sediminicola
G001718955	514451	7583847	0.06783509741164345	Burkholderia stagnalis
G016009095	514138	5621004	0.09146728947355312	Pseudomonas monteilii
G000373705	513606	2436272	0.2108163620482442	Prevotella micans
G900101415	512131	6123913	0.08362806591145237	Pseudomonas koreensis
G009932375	511585	5743697	0.08906893939565405	Pseudomonas juntendi
G009617585	511355	6115623	0.08361453935273643	Endobacterium cerealis
G900110435	510954	5272996	0.09690013040025064	Rhodopseudomonas pseudopalustris
G003850345	510698	7065155	0.07228404755451225	Pseudomonas chlororaphis
G016803445	510244	6767213	0.07539942957314924	Pseudomonas chlororaphis
G000614105	509066	2428880	0.20958878166068312	Prevotella micans
G014117215	508940	4336149	0.11737142796522905	Stenotrophomonas tumulicola
G019930785	508907	6195682	0.08213898001866461	Burkholderia dolosa
G002091695	508446	6925771	0.07341363149315795	Pseudomonas mandelii
G000156075	507765	5566997	0.09120985694800986	Phocaeicola dorei
G002741105	507715	4885199	0.10392923604545076	Pseudomonas sediminis
G902859995	507457	6334260	0.08011306766694136	Achromobacter mucicolens
G902387545	507344	5444912	0.09317763078631941	Phocaeicola dorei
G902830295	506290	6877809	0.07361210525037842	Burkholderia vietnamiensis
G003945765	506223	6808187	0.07435503754523781	Pseudomonas chlororaphis
G004785665	505983	2450266	0.20650125333331157	Staphylococcus pragensis
G001995055	505926	2904997	0.17415715059258235	Actinomyces denticolens
G000235445	505579	2687915	0.18809337348837296	Johnsonella ignava
G905220975	505426	7819517	0.06463647307116284	Paraburkholderia haematera
G001269575	504278	7023728	0.07179634518876585	Pseudomonas chlororaphis
G016726205	503958	3612576	0.13950100980574526	Acinetobacter ursingii
G000300975	503592	5410168	0.09308250686485152	Herbaspirillum frisingense
G001440475	503587	8819971	0.05709621947736563	Bradyrhizobium lablabi
G000430565	502472	3158521	0.15908458420887497	Prevotella timonensis
G900625015	502162	6784251	0.0740187826187445	Pseudomonas chlororaphis
G014207495	501232	6542007	0.07661746616902122	Aminobacter lissarensis
G001269555	499573	7045312	0.0709085701243607	Pseudomonas chlororaphis
G900445045	499157	2877883	0.17344589755733641	Actinomyces denticolens
G000455445	498893	3217548	0.15505378629938077	Prevotella timonensis
G002157165	497563	4058043	0.12261156424414428	Acidovorax carolinensis
G003019965	495825	6322899	0.07841735254667202	Burkholderia multivorans
G000286555	494981	6209084	0.07971884419666411	Burkholderia multivorans
G000614205	494843	2977133	0.1662146098276429	Prevotella saccharolytica
G015680405	494700	5884759	0.08406461505050589	Pseudomonas pudica
G003863365	494039	7540137	0.06552122328811798	Mesorhizobium tamadayense
G001693515	493859	8377719	0.05894910058453858	Bradyrhizobium paxllaeri
G001440395	493621	8743526	0.056455599262814564	Bradyrhizobium jicamae
G014489535	492689	4948189	0.09956955969143458	Diaphorobacter aerolatus
G002091535	491784	6772352	0.07261642631688371	Pseudomonas chlororaphis
G000495915	491497	5057869	0.09717471923452348	Pseudomonas chloritidismutans
G003368325	490324	8324678	0.05890005595411618	Paraburkholderia caffeinilytica
G002097715	489909	7840890	0.06248129995446945	Burkholderia ubonensis
G002278075	488810	8907856	0.05487403478457667	Paraburkholderia aromaticivorans
G001431595	488700	3945020	0.1238776989723753	Stenotrophomonas acidaminiphila
G003062295	488599	8914682	0.05480834874424012	Bradyrhizobium algeriense
G905220705	488336	8747654	0.05582479599673238	Paraburkholderia domus
G014843905	488202	7191428	0.0678866561689834	Mesorhizobium silamurunense
G014200015	487403	5288113	0.09216955083977971	Aminobacter niigataensis
G900452045	487180	5594757	0.08707795530708483	Klebsiella pneumoniae
G000614005	487066	3119956	0.15611309903088377	Prevotella timonensis
G001269625	486694	6792750	0.07164903757682824	Pseudomonas chlororaphis
G003604195	486376	3713468	0.13097621953386968	Simplicispira lacusdiani
G011058205	485363	3454797	0.1404895859293614	Acinetobacter lwoffii
G006364295	485291	5573947	0.08706415758886836	Klebsiella pneumoniae
G020097395	485047	5057123	0.09591362519756787	Leclercia adecarboxylata
G014269245	484056	5365430	0.09021755945003476	Pseudomonas kurunegalensis
G002072185	483752	2834068	0.17069174063572223	Actinomyces denticolens
G014843825	483399	7053351	0.06853465820714154	Mesorhizobium silamurunense
G014863605	482975	6565027	0.0735678619448176	Pseudomonas allokribbensis
G001591385	482694	5605185	0.08611562330235309	Variovorax soli
G001431535	482343	3970674	0.12147635388853378	Stenotrophomonas chelatiphaga
G000368825	481206	3535919	0.13609078714755626	Acinetobacter ursingii
G000959525	481121	6322786	0.07609319689137035	Burkholderia multivorans
G002939185	480855	4901261	0.09810842556640016	Enterobacter sichuanensis
G014250475	480440	2351879	0.2042792167454193	Selenomonas timonae
G019145435	478761	6134020	0.0780501204756424	Pseudomonas ekonensis
G014635505	478611	2420667	0.19771864531552666	Staphylococcus pragensis
G001592345	478234	4031850	0.11861403574041693	Sphingomonas adhaesiva
G003289945	477674	7339963	0.06507852968741124	Mesorhizobium hawassense
G008801535	477083	6085311	0.07839911550946205	Pseudomonas koreensis
G012986595	476717	6087167	0.078315084833388	Pseudomonas koreensis
G014646955	476089	6077431	0.07833721189101119	Pseudomonas koreensis
G900106025	474870	6782328	0.07001578219160147	Pseudomonas migulae
G001718655	474283	7235100	0.06555306768392972	Burkholderia ubonensis
G001594225	472638	6396728	0.07388746246518532	Pseudomonas glycinae
G003589745	472413	2810441	0.1680921250437209	Lachnoanaerobaculum umeaense
G014845115	472072	5236845	0.09014435218151387	Methylorubrum zatmanii
G016009075	471493	5769109	0.08172717832164378	Pseudomonas juntendi
G900094585	471098	7320237	0.06435556662987824	Rhizobium multihospitium
G018866205	470791	706973	0.6659250070370438	Candidatus Minimicrobia vallesae
G000403725	470661	2260046	0.2082528408713805	Corynebacterium ihumii
G002362295	470244	7753512	0.060649161309094514	Burkholderia ubonensis
G004138445	468989	730541	0.6419749199565801	Candidatus Nanoperiomorbus periodonticus
G000742135	467870	5545864	0.08436377091107895	Klebsiella pneumoniae
G014863585	467616	6563527	0.07124462198449096	Pseudomonas gozinkensis
G000281755	466653	5512867	0.08464796992200248	Klebsiella pneumoniae
G006094395	465902	2572067	0.1811391382883883	Staphylococcus haemolyticus
G902859905	465194	8273890	0.0562243394582234	Paraburkholderia caffeinilytica
G014640695	464498	8278272	0.05611050228840028	Paraburkholderia caffeinilytica
G003049685	464099	5518366	0.08410080085300613	Brucella pituitosa
G001611955	463892	2560166	0.18119606306778543	Staphylococcus haemolyticus
G003337555	460672	8162807	0.056435488429409146	Pseudorhodoferax soli
G900458595	460446	2569528	0.17919477818494292	Staphylococcus haemolyticus
G003352185	457836	6324282	0.07239335627348685	Pseudomonas kribbensis
G013347965	457100	6730360	0.06791612930066147	Pseudomonas bijieensis
G003289965	454912	6536638	0.0695941858796525	Mesorhizobium atlanticum
G900105115	453318	6592608	0.0687615583999534	Pseudomonas mohnii
G900454605	451875	2256836	0.20022500527286874	Peptostreptococcus anaerobius
G002088015	450882	2072102	0.21759643106372176	Lactobacillus crispatus
G002813455	450733	6902809	0.06529704066851626	Pseudomonas baetica
G000739875	450426	3734390	0.1206156828826127	Comamonas aquatica
G015351335	450160	2333150	0.19294087392580844	Corynebacterium afermentans
G014268495	449293	6422748	0.06995339066704781	Pseudomonas monsensis
G900461435	449264	4697984	0.09562910388796556	Comamonas terrigena
G014109845	449248	3848247	0.11674094724169212	Stenotrophomonas acidaminiphila
G000770155	448801	4848754	0.09256006800922464	Enterobacter cloacae
G001440385	447681	9151296	0.04891995625537629	Bradyrhizobium valentinum
G009036245	447126	4711389	0.09490322280754147	Enterobacter sichuanensis
G900104905	446906	6588472	0.06783150933934302	Pseudomonas jessenii
G002554425	446640	4710225	0.09482349569288091	Comamonas terrigena
G902859635	446618	6887055	0.06484890856832129	Achromobacter marplatensis
G000176855	445445	5482170	0.08125340877791094	Acidovorax avenae
G001434005	444182	2060051	0.21561699200650858	Lactobacillus crispatus
G000237065	444150	6845832	0.06487889273356401	Pseudomonas ogarae
G000236785	442933	6158744	0.07191937187192714	Achromobacter arsenitoxydans
G002091715	442834	6669355	0.06639832487549396	Pseudomonas migulae
G008694755	442811	2057138	0.21525585546521428	Lactobacillus crispatus
G013386115	442651	7356731	0.06016952366479079	Pseudomonas gingeri
G008801605	442407	6734567	0.06569197396061247	Pseudomonas brassicacearum
G016028435	442242	4516112	0.09792538360430388	Sphingomonas paucimobilis
G900105635	441759	6415398	0.06885917288374002	Pseudomonas kilonensis
G000613345	441505	2800854	0.15763227929767135	Prevotella disiens
G000687165	440808	5528137	0.07973897897248206	Acidovorax oryzae
G000332815	440405	4392440	0.10026431778237153	Arthrobacter nitrophenolicus
G902859685	439711	6333410	0.06942721219690498	Achromobacter piechaudii
G001515505	439600	4972256	0.08841057258516054	Leclercia adecarboxylata
G003269065	439447	5471622	0.08031384477948221	Acidovorax anthurii
G000162255	439376	2305826	0.19055037110345707	Lactobacillus crispatus
G020115495	439369	5461450	0.08044914812000475	Klebsiella pneumoniae
G900109525	439022	6128536	0.07163570549312266	Bosea lupini
G012034345	438581	6737627	0.0650942831949587	Pseudomonas brassicacearum
G000735515	438134	4994520	0.08772294434700431	Leclercia adecarboxylata
G002243385	438030	1862768	0.23515005626036092	Mogibacterium pumilum
G001619955	437664	3814080	0.11474955952680593	Sphingomonas hankookensis
G009660455	437618	4844329	0.09033614356085229	Enterobacter cloacae
G017565765	437582	2731319	0.16020904185853063	Capnocytophaga bilenii
G017301255	437296	5160530	0.08473858305251593	Serratia marcescens
G001590945	437030	5465802	0.07995715907747847	Klebsiella pneumoniae
G015351605	436606	6906813	0.06321381511270104	Pseudomonas sp. p50(2008)
G001571245	436016	6322809	0.06895922366150868	Achromobacter piechaudii
G000240185	435966	5682442	0.07672159258290714	Klebsiella pneumoniae
G004137235	435942	4495214	0.09697914270599797	Nocardioides ganghwensis
G017298995	435683	5160529	0.08442603461776883	Serratia marcescens
G008801705	435059	5171616	0.0841243820113481	Brucella pituitosa
G000015325	435047	5352772	0.08127508513345982	Acidovorax citrulli
G900104125	434421	6312685	0.06881715149734226	Pseudomonas reinekei
G002209535	434375	6886413	0.06307710559909782	Achromobacter marplatensis
G000318195	433738	2854890	0.15192809530314652	Prevotella saccharolytica
G001661075	433466	6823539	0.06352510039145376	Pseudomonas silesiensis
G900102295	432846	6604078	0.06554223011902646	Pseudomonas thivervalensis
G000739995	432819	3506646	0.12342819891143846	Comamonas granuli
G019145475	432814	6449747	0.06710557793972384	Pseudomonas botevensis
G003315095	432704	6883231	0.06286350116682123	Achromobacter marplatensis
G014268695	432537	6551245	0.06602363367573644	Pseudomonas zarinae
G019693255	432167	6749770	0.0640269223988373	Pseudomonas mandelii
G017167965	432111	5990796	0.07212914611013295	Pseudomonas atacamensis
G002803535	431988	4885567	0.08842126205617486	Brucella pituitosa
G000430525	431839	2801866	0.1541255006484964	Prevotella corporis
G017654245	431808	5140264	0.08400502386647846	Serratia marcescens
G017301295	431691	5161786	0.08363209943225078	Serratia marcescens
G001584615	431523	2297657	0.18781001689982446	Brevibacterium ravenspurgense
G017298955	431169	5161784	0.08353100400946649	Serratia marcescens
G000315525	430974	5532739	0.07789523416882668	Sphingobium yanoikuyae
G017298795	430972	5160529	0.08351314371065446	Serratia marcescens
G008801915	430922	5794369	0.0743690986887442	Cupriavidus gilardii
G017299435	430734	5161809	0.08344632666570964	Serratia marcescens
G902141855	430674	6152104	0.07000434322956829	Methylobacterium dankookense
G000613365	430506	2781586	0.15476997655294497	Prevotella corporis
G017298895	430101	5160529	0.0833443625643805	Serratia marcescens
G017299035	430038	5160549	0.08333183155513105	Serratia marcescens
