gotu	covered_length	total_length	coverage_ratio	strain
G900456975	115408	5300862	0.021771553381317983	Shewanella baltica
G020097315	115383	4540592	0.025411444146490148	Aeromonas enteropelogenes
G000300455	115331	4902027	0.023527206194498725	Kosakonia sacchari
G001601855	115299	20517257	0.005619610847590397	Plasmodium reichenowi
G902381725	115296	2377736	0.04848982393335509	Dermabacter jinjuensis
G000482445	115221	4290894	0.026852446133602926	Xanthomonas oryzae
G900095025	115200	3046484	0.03781408338267984	Acinetobacter albensis
G000925055	115190	166783	0.6906579207713016	Escherichia virus ECML134
G001602025	115119	20402177	0.005642486093518353	Plasmodium gaboni
G014843825	115095	7053351	0.01631777576360513	Mesorhizobium silamurunense
G016889225	115095	2823217	0.04076732323445204	Corynebacterium glucuronolyticum
G002953215	115092	4308453	0.0267130684726049	Mixta calida
G009720775	114996	5142772	0.02236070352720284	Pseudoduganella danionis
G001431415	114920	4123869	0.027867034573600666	Stenotrophomonas humi
G900102525	114835	5279503	0.02175110043502201	Bosea robiniae
G900103625	114811	2266470	0.050656306944278987	Corynebacterium mycetoides
G016907295	114759	3181200	0.03607412297246322	Microbacterium dextranolyticum
G002959615	114733	3570517	0.03213344173966964	[Ruminococcus] gnavus
G003697915	114565	3048419	0.037581775996016295	Staphylococcus pseudoxylosus
G013368755	114559	35758660	0.003203671502231907	Talaromyces rugulosus
G003863365	114546	7540137	0.01519150116237941	Mesorhizobium tamadayense
G002902305	114514	2452828	0.04668651858181658	Staphylococcus argensis
G001591405	114432	3576402	0.0319964030889145	Janibacter terrae
G001743555	114346	170650	0.670061529446235	Shigella virus SHFML11
G001598815	114323	4084178	0.027991679108990843	Sphingopyxis terrae
G900101075	114306	2634860	0.04338219108415627	Salinicoccus qingdaonensis
G001277235	114246	4628425	0.024683558661963843	Cronobacter dublinensis
G001745335	114192	166634	0.6852863161179591	Shigella virus SHBML501
G004011135	114104	4359758	0.026172094873155805	Rathayibacter festucae
G003606055	114101	166514	0.6852336740454256	Enterobacteria virus GiZh
G001442535	113992	5765176	0.019772509980614642	Lysobacter antibioticus
G003034225	113892	4496036	0.0253316477003298	Sphingomonas fennica
G000412635	113890	3801419	0.029959864987258705	Sphingobium bisphenolivorans
G000242235	113858	2313712	0.04921010047922991	Stomatobaculum longum
G013426585	113824	167600	0.6791408114558473	Escherichia virus Ozark
G009831375	113783	3549191	0.032058855102472646	[Ruminococcus] gnavus
G900450675	113563	2096217	0.0541752118220585	Haemophilus parahaemolyticus
G900100475	113536	4842233	0.023447033630971496	Sphingobium faniae
G900130115	113512	5163096	0.021985258457328703	Nissabacter archeti
G007988805	113403	3379620	0.03355495588261402	Frigoribacterium faeni
G005394515	113329	164987	0.6868965433640226	Escherichia virus KAW1E185
G011756455	113320	166579	0.6802778261365479	Escherichia virus NBEco003
G014155765	113309	4922923	0.023016610253704963	Pantoea dispersa
G001591785	113253	5492184	0.020620758517922926	Peribacillus simplex
G900101515	113191	3744121	0.030231661850672026	Pseudomonas flexibilis
G000157355	113098	3427276	0.03299938493427433	Enterococcus casseliflavus
G001745795	113095	170770	0.6622650348421854	Escherichia virus HY03
G002149625	113070	168402	0.6714290804147219	Escherichia virus RB3
G900089755	113046	3660549	0.030882252907965445	Marinomonas aquimarina
G000335475	113032	12283874	0.009201657392448017	Cystobacter fuscus
G000806415	112954	3748702	0.03013149618187842	Pseudomonas flexibilis
G007954525	112941	1701373	0.06638226890869903	Leuconostoc carnosum
G016599695	112940	5603023	0.02015697597529048	Rahnella aceris
G003574675	112909	3757523	0.030048784797857525	Calidifontimicrobium sediminis
G009909205	112853	3655059	0.030875835383231843	Aquabacterium fontiphilum
G900109525	112731	6128536	0.01839444200050387	Bosea lupini
G001507325	112689	4036921	0.02791459134325393	Chryseobacterium greenlandense
G900143185	112544	4468553	0.02518578161655462	Chryseobacterium scophthalmum
G019844095	112534	4802945	0.02343020792451298	Erwinia persicina
G017876395	112522	2742669	0.04102645999207342	Nesterenkonia lacusekhoensis
G000733295	112441	12546362	0.008962040151559473	Archangium violaceum
G005341425	112404	1905587	0.05898654850185271	Limosilactobacillus fermentum
G014189455	112298	8449306	0.013290795717423419	Mesorhizobium huakuii
G000159495	112236	2993177	0.03749728131680819	Lacticaseibacillus paracasei
G003606075	112144	167318	0.6702446837758042	Enterobacteria virus Kha5h
G900458355	112072	2402106	0.04665572626686749	Staphylococcus devriesei
G001745995	112061	168993	0.6631103063440498	Shigella virus SHFML26
G000709415	111890	2757557	0.04057577050991149	Staphylococcus xylosus
G020097295	111868	4392400	0.02546853656315454	Aeromonas enteropelogenes
G002609745	111830	166423	0.6719624090420194	Escherichia virus PE37
G008064855	111759	4315318	0.025898207270008838	Atlantibacter hermannii
G000177535	111753	2601311	0.04296026119137619	Corynebacterium resistens
G014694315	111753	4504436	0.02480954330353456	Arthrobacter ipsi
G000392875	111739	2881440	0.03877887445166306	Enterococcus faecalis
G016889385	111580	2093479	0.05329883891837463	Haemophilus parahaemolyticus
G013170785	111579	7201097	0.015494722540190752	Mesorhizobium jarvisii
G008692915	111550	4929602	0.022628601659931167	Pantoea dispersa
G001401595	111529	4437088	0.025135629493938366	Xanthomonas axonopodis
G016127395	111516	2914813	0.038258371977893606	Corynebacterium glucuronolyticum
G003601985	111515	6636022	0.01680449522319245	Mesorhizobium jarvisii
G008868005	111333	3633440	0.030641210533268747	Microbacterium algeriense
G016757275	111313	4168660	0.02670234559786598	Paracoccus aerius
G001678905	111302	2392314	0.04652482909852135	Dermabacter vaginalis
G004682015	111290	4794489	0.023212067021115286	Ramlibacter henchirensis
G014636255	111233	3565029	0.031201148714358286	Knoellia flava
G003201315	111190	4680963	0.02375365923635799	Salmonella enterica
G000196615	111173	5372308	0.020693713018687686	Erwinia billingiae
G000768675	111120	3563559	0.031182309595547596	Knoellia flava
G000021045	111085	5365318	0.020704271396401852	Azotobacter vinelandii
G003991875	111058	3555647	0.031234259193896358	Microbacterium lemovicicum
G000184945	110992	3284505	0.03379261106315868	Prevotella buccae
G003047295	110959	4284845	0.02589568584161154	Nocardioides sediminis
G008693065	110838	2267970	0.0488710168123917	Corynebacterium tuscaniense
G003387095	110836	12434839	0.008913344193680353	Archangium gephyra
G902859625	110757	6906329	0.016037029223484718	Achromobacter pestifer
G016772475	110730	7782294	0.014228452433177158	Paenibacillus sonchi
G008692775	110724	4675288	0.023682819111892146	Salmonella enterica
G003605995	110707	168496	0.6570304339568892	Enterobacteria virus Aplg8
G016725165	110612	1793521	0.06167310000830768	Streptococcus lutetiensis
G902375265	110595	3874740	0.028542560275012	Candidatus Blastococcus massiliensis
G900088125	110567	1851612	0.05971391414616021	Peptoniphilus pacaensis
G014109725	110563	5199175	0.021265489236273062	Comamonas piscis
G002289225	110549	4895449	0.022581994011172418	Salmonella enterica
G001434975	110530	1938887	0.05700693232767046	Lactobacillus gallinarum
G900108535	110410	4332289	0.02548537274406209	Pseudomonas xanthomarina
G900105345	110271	3859841	0.028568793377758306	Arthrobacter woluwensis
G001717955	110204	5322961	0.020703514453703494	Sphingomonas panacis
G009734005	110098	2919218	0.03771489487938208	Enterococcus faecium
G003815695	110079	5459074	0.020164408835637693	Chryseobacterium carnipullorum
G902833815	110071	7342492	0.01499095947261502	Paraburkholderia terricola
G014656455	110066	4227304	0.02603692566231338	Paracoccus aerius
G014190775	110013	4406708	0.02496489442912941	Leifsonia aquatica
G009826855	109998	4737477	0.023218687921862206	Shinella zoogloeoides
G000723165	109921	5949001	0.01847721995676249	Janthinobacterium agaricidamnosum
G001433985	109888	2019677	0.0544087000050008	Lactobacillus amylovorus
G002305855	109820	9910441	0.011081242499703091	Melittangium boletus
G000009625	109765	7596337	0.014449727546316073	Mesorhizobium japonicum
G003328685	109693	169805	0.6459939342186626	Salmonella virus SG1
G001442745	109682	5916388	0.018538675962428426	Lysobacter antibioticus
G017876445	109576	4491498	0.02439631499334966	Paenarthrobacter nicotinovorans
G003368325	109555	8324678	0.013160268781567288	Paraburkholderia caffeinilytica
G000802425	109436	3763654	0.029077061812802132	Pseudomonas flexibilis
G004327335	109321	4355308	0.025100635821852322	Pseudomonas kirkiae
G015235415	109267	3296082	0.03315057088992325	Microbacterium paludicola
G012223425	109228	6713678	0.016269472560346207	Mycobacterium frederiksbergense
G013359825	109172	3677513	0.02968636684628987	Curtobacterium albidum
G900107315	109152	4636012	0.023544373914476495	Bacteroides uniformis
G900155995	109068	3761675	0.028994530362139205	Pseudomonas flexibilis
G014171495	109065	8824442	0.012359421706210998	Paraburkholderia tropica
G010669225	109062	2568786	0.04245663126472972	Megamonas funiformis
G007990165	109017	2042915	0.053363453692395424	Leuconostoc mesenteroides
G001436385	109013	2885343	0.03778164329162945	Lacticaseibacillus paracasei
G002980625	109010	3780606	0.02883400174469384	Malikia spinosa
G002158865	108854	4522913	0.024067232776752503	Comamonas serinivorans
G004792685	108725	4662058	0.023321245681628158	Sphingomonas gei
G019898765	108669	4445624	0.024444037552433583	Sphingomonas yunnanensis
G903994055	108633	2102250	0.05167463432037103	Jeotgalicoccus aerolatus
G012931585	108631	4621725	0.023504427459444255	Aeromonas salmonicida
G014635205	108581	2110142	0.05145672660892016	Jeotgalicoccus aerolatus
G004004565	108569	3760800	0.028868591788981067	Inhella crocodyli
G000870165	108543	165890	0.6543070709506299	Escherichia virus RB32
G013177735	108509	11082069	0.009791402670385828	Paraburkholderia elongata
G900683625	108474	3685675	0.02943124393767763	Chryseobacterium taihuense
G007989125	108463	2874771	0.03772926608762924	Lacticaseibacillus paracasei
G012913625	108440	6530403	0.016605407047620185	Mesorhizobium japonicum
G002149245	108417	165179	0.656360675388518	Enterobacteria virus RB27
G900475675	108398	1793521	0.06043865669819311	Streptococcus lutetiensis
G004681965	108314	4590739	0.023594022661710894	Ramlibacter rhizophilus
G014650935	108266	7893913	0.013715124552297448	Streptomyces subrutilus
G000846365	108230	162114	0.6676166154681273	Human betaherpesvirus 6B
G000819765	108221	4303829	0.02514528342087941	Aeromonas bivalvium
G017873755	108023	2101695	0.0513980382500791	Jeotgalicoccus aerolatus
G001890805	107858	27994982	0.0038527618985431033	Aspergillus glaucus
G000194925	107697	2470815	0.04358764213427553	Neisseria bacilliformis
G001042055	107557	167063	0.6438110174006213	Yersinia virus D1
G900142195	107548	7323661	0.014685005218018693	Paraburkholderia terricola
G002614945	107499	164870	0.652022805847031	Shigella virus SH7
G002217665	107422	3357891	0.03199091334411987	Geobacillus uzenensis
G000264455	107410	6513063	0.016491472598990673	Tistrella mobilis
G003316985	107384	37780712	0.0028422968841878894	Fusarium coffeatum
G001571185	107358	5887818	0.018233919594661384	Janthinobacterium agaricidamnosum
G000739755	107332	8766286	0.01224372556405301	Burkholderia gladioli
G002803535	107197	4885567	0.02194156788761673	Brucella pituitosa
G003265465	107177	4256964	0.025176863135323673	Aeromonas bivalvium
G004354475	107163	1936707	0.05533258257444208	Latilactobacillus sakei
G018982725	107141	3806692	0.028145434408667683	Enterococcus innesii
G014656585	107103	2173674	0.04927279803687214	Lactobacillus kefiranofaciens
G012927345	107064	9677754	0.011062897445006352	Paraburkholderia polaris
G015904215	107037	2919813	0.03665885452253278	Enterococcus lactis
G003047285	106954	3965709	0.026969704534548552	Nocardioides allogilvus
G001006765	106931	2890906	0.03698875023954428	Staphylococcus succinus
G003204135	106888	4454156	0.02399736336131918	Providencia rettgeri
G002943415	106861	1881990	0.05678085430847135	Amnimonas aquatica
G010649825	106827	4891314	0.021840143568783357	Salmonella enterica
G014905395	106788	1957084	0.05456485260724629	Lactococcus taiwanensis
G003044275	106766	4119969	0.025914272655935034	Rathayibacter caricis
G000002515	106721	10729567	0.009946440522716342	Kluyveromyces lactis
G000321045	106686	5005060	0.02131562858387312	Metakosakonia massiliensis
G010726345	106612	4883140	0.021832673238940517	Salmonella enterica
G016807805	106589	6650842	0.01602639184632562	Xanthobacter dioxanivorans
G002955395	106536	168112	0.6337203768915961	Shigella virus Sf24
G018501965	106489	2910105	0.03659283771547762	Staphylococcus pseudoxylosus
G003030465	106478	3711812	0.028686258894577633	Thauera aromatica
G902459775	106371	6140282	0.01732347146271132	Pandoraea captiosa
G016403165	106366	1971124	0.05396210487011471	Streptococcus lutetiensis
G016029065	106363	4823156	0.02205257304553284	Salmonella enterica
G001598335	106347	3750260	0.028357233898449706	Sphingobium abikonense
G900141765	106335	4079626	0.026064889281517473	Epilithonimonas zeae
G002071575	106335	8750196	0.012152299217068967	Paraburkholderia tropica
G016654015	106260	5328321	0.019942492203453958	Ramlibacter ginsenosidimutans
G004402975	106259	10263657	0.010352937554323961	Paraburkholderia dipogonis
G000819825	106252	4473207	0.023752980803258154	Aeromonas encheleia
G013394085	106231	1887974	0.05626719435754941	Limosilactobacillus fermentum
G014646735	106187	3590763	0.029572266395749315	Curtobacterium citreum
G001639695	106180	3657260	0.029032663797487736	Marinomonas aquimarina
G004521295	106179	167826	0.6326731257373709	Escherichia virus G4498
G003594815	106121	3752775	0.02827800760770363	Paracoccus aestuarii
G012396675	106084	4979380	0.02130466041957031	Shewanella algae
G000423885	106041	3152471	0.03363742283434169	Thermomonas fusca
G016030095	106027	5213349	0.020337598729722486	Salmonella enterica
G004521435	106022	168828	0.627988248394816	Escherichia virus G4507
G000525775	105981	1806790	0.05865706584605848	Mogibacterium timidum
G000469485	105960	4244979	0.02496125422528592	Leifsonia aquatica
G002095375	105930	4621048	0.02292337149495093	Pantoea deleyi
G000612725	105912	6771352	0.01564118952906303	Mycolicibacterium austroafricanum
G018128265	105888	4411628	0.02400202374270904	Cellulosimicrobium cellulans
G902374985	105685	5005060	0.021115630981446774	Metakosakonia massiliensis
G000240135	105661	36458406	0.002898124509338121	Fusarium graminearum
G000455825	105652	4002100	0.026399140451263087	Microbacterium maritypicum
G900454855	105593	3122406	0.03381783150557615	Prevotella buccae
G008016795	105582	2587339	0.04080717679438218	Prevotella brunnea
G009690905	105578	10092889	0.010460632233248578	Paraburkholderia madseniana
G003634235	105544	4688852	0.022509560975692983	Yokenella regensburgei
G008692785	105452	4930427	0.02138800554191351	Salmonella enterica
G005952805	105430	4084412	0.025812773050319114	Inhella inkyongensis
G001592165	105345	3450745	0.030528190289343317	Caldimonas taiwanensis
G003668415	105344	169604	0.6211174264757907	Yersinia virus PYPS2T
G005938105	105323	5504342	0.019134530521540995	Brucella haematophila
G000317935	105242	4899594	0.021479738933470813	Bordetella parapertussis
G002958495	105234	167076	0.6298570710335416	Escherichia virus fFiEco06
G000006565	105231	65713380	0.0016013633753126076	Toxoplasma gondii
G001310115	105219	167435	0.6284169976408756	Escherichia virus AR1
G001598955	105152	3297799	0.031885509092579624	Janibacter terrae
G016820515	105143	4231008	0.024850579341849508	Pseudoxanthomonas beigongshangi
G003339645	105091	3444422	0.030510489132864672	Microbacterium arborescens
G000735455	105079	4855520	0.02164114245230171	Yokenella regensburgei
G009735315	105031	3927145	0.026744874457143804	Kocuria sediminis
G900445365	105004	4803950	0.021857846147441167	Cytobacillus firmus
G000899615	104997	167396	0.6272372099691749	Escherichia virus C40
G008214005	104952	167247	0.6275269511560746	Shigella virus CM8
G000884775	104899	165429	0.634102847747372	Escherichia virus RB14
G003019695	104845	1678881	0.062449333812223735	Fusobacterium gonidiaformans
G004919685	104658	8278489	0.012642162114366523	Mesorhizobium norvegicum
G007830715	104548	3259493	0.03207492699017915	Bacteroides zoogleoformans
G001049515	104536	5538264	0.018875228772048426	Pandoraea apista
G011045835	104534	4118788	0.025379796192472156	Proteus terrae
G009363135	104531	5176426	0.020193662577229928	Kosakonia arachidis
G003382365	104455	4536666	0.02302461763771016	Lysobacter silvisoli
G003067705	104454	3866009	0.02701856100179798	Planctomonas deserti
G004139175	104443	170121	0.6139336119585471	Escherichia virus G28
G001662775	104406	3432459	0.03041726062860474	Microbacterium arborescens
G007785815	104351	4448779	0.023456098853190954	Sphingomonas solaris
G008932435	104319	4395516	0.023733049771630908	Brucella pseudintermedia
G001951095	104302	2363512	0.04413009115248833	Weissella cibaria
G013359865	104283	3609874	0.028888265906233845	Curtobacterium pusillum
G000614205	104272	2977133	0.03502430022441053	Prevotella saccharolytica
G003217325	104271	4069831	0.02562047416710915	Rhodopseudomonas faecalis
G000024225	104269	1543805	0.06754026577190772	Lancefieldella parvula
G014635405	104228	3645080	0.028594159798961887	Epilithonimonas arachidiradicis
G002858805	104203	4880056	0.021352828738030877	Chimaeribacter arupi
G007990795	104127	3865841	0.026935148134649096	Empedobacter brevis
G001544095	104119	3499324	0.029754032493132958	Enterococcus casseliflavus
G900446785	104119	4546024	0.022903310673238857	Chryseobacterium balustinum
G005394485	103954	168670	0.6163158830853145	Escherichia virus G9062
G000308275	103824	1713962	0.06057543866200067	Levyella massiliensis
G014219065	103759	4283113	0.024225137184099507	Halopseudomonas xiamenensis
G003610695	103690	3646883	0.028432499753899425	Epilithonimonas arachidiradicis
G010191885	103663	4872606	0.021274652619152873	Salmonella enterica
G016446475	103658	4839828	0.021417703273752704	Paracoccus binzhouensis
G003094175	103585	165549	0.6257059843309232	Enterobacteria virus IME340
G003044305	103463	14077885	0.0073493283969857685	Vitiosangium sp. GDMCC 1.1324
G900103975	103397	4758585	0.02172851803634904	Klenkia soli
G902459565	103271	5958447	0.017331865165537263	Pandoraea aquatica
G001487165	103251	3717423	0.02777488598956858	Blautia massiliensis
G016904885	103181	9491594	0.010870776815780364	Archangium primigenium
G000756775	103143	3673759	0.02807560321730413	Pseudomonas saudiphocaensis
G003576475	103057	6152866	0.016749430265505537	Maribellus luteus
G007923255	103050	3077143	0.033488856383989955	Vulcaniibacterium thermophilum
G900446735	103049	4876707	0.02113085735927953	Cedecea davisae
G003287395	103039	3753615	0.02745060428413676	Sphingomonas carotinifaciens
G002351485	103037	3635771	0.02833979367787465	Sphingomonas spermidinifaciens
G001942505	103033	5099375	0.02020502512562814	Mycobacteroides abscessus
G001891125	103019	2048853	0.05028130373433331	Leuconostoc suionicum
G001686985	102968	7344032	0.0140206360756598	Mesorhizobium amorphae
G014642735	102923	3991695	0.025784284620944235	Paracoccus acridae
G016865215	102808	2362437	0.04351777423059324	Macrococcus bohemicus
G016622005	102799	9099988	0.01129660830321974	Paraburkholderia aspalathi
G007018965	102714	3129294	0.03282337805268536	Paracoccus marinus
G001411805	102698	8081091	0.012708432561890467	Burkholderia plantarii
G000892655	102533	165919	0.6179702143817164	Shigella virus Shfl2
G000176035	102476	6884444	0.01488515267173355	Mesorhizobium opportunistum
G003184535	102431	34795012	0.002943841490843573	Aspergillus eucalypticola
G005394635	102412	168756	0.6068643485268672	Escherichia virus OE5505
G014138325	102401	3578734	0.028613750002095713	Curtobacterium pusillum
G002245655	102392	3930724	0.026049145144762136	Thauera propionica
G000878195	102387	6093631	0.016802297349478496	Mycolicibacterium llatzerense
G002902285	102352	2737368	0.03739066139444897	Staphylococcus simulans
G013403875	102345	5825087	0.01756969466722128	Burkholderia guangdongensis
G002215055	102320	3424272	0.0298808038613755	Laribacter hongkongensis
G008692845	102267	4494651	0.022753045787092255	Salmonella enterica
G013396195	102258	43111572	0.002371938559790861	Fusarium tjaetaba
G000382425	102223	3793018	0.026950307116918506	Empedobacter brevis
G016406325	102207	4386330	0.02330125640341698	Shewanella putrefaciens
G014253065	102206	2248725	0.04545064425396614	Campylobacter massiliensis
G003589745	102184	2810441	0.03635870669407399	Lachnoanaerobaculum umeaense
G001618505	102153	3853453	0.026509470856398144	Elizabethkingia anophelis
G900453305	102081	2501779	0.040803364325945654	Moraxella atlantae
G012910885	101972	4222426	0.024150097597921194	Azoarcus taiwanensis
G001475745	101888	3373085	0.03020617624518801	Curtobacterium oceanosedimentum
G003328725	101862	168638	0.604027561996703	Escherichia virus ECO4
G000420605	101845	2183519	0.04664259848437316	Corynebacterium massiliense
G004327895	101830	4645659	0.021919387540066976	Azotobacter chroococcum
G000178875	101710	5368787	0.018944688995856978	Shewanella baltica
G014656335	101691	3063549	0.03319385457846439	Vulcaniibacterium thermophilum
G018257325	101645	4977930	0.020419130039996545	Nissabacter archeti
G002902045	101612	2792875	0.03638258067403661	Staphylococcus succinus
G003719095	101509	166040	0.611352686099735	Escherichia virus DalCa
G000764655	101478	4585704	0.022129208514112556	Aeromonas aquatica
G000426585	101321	3129637	0.03237468115311776	Prevotella baroniae
G001418005	101258	4374500	0.023147331123556977	Chelatococcus sambhunathii
G002958385	101243	168403	0.6011947530625938	Citrobacter virus CrRp10
G001517345	101159	4374500	0.023124699965710368	Chelatococcus sambhunathii
G014904065	101126	2681059	0.037718677582253876	Gulosibacter sediminis
G003815975	101099	5318634	0.019008452170237698	Chryseobacterium bernardetii
G002155685	101036	4310225	0.023441003659901746	Erythrobacter colymbi
G003610915	101021	5499128	0.01837036708365399	Rahnella variigena
G002770725	100987	5889611	0.017146633283590375	Pleomorphomonas carboxyditropha
G000026745	100824	2170828	0.04644495095880466	Streptococcus suis
G004208535	100705	5207686	0.019337763451943914	Sphingomonas populi
G016907435	100690	4466463	0.022543565232713222	Nocardioides salarius
G005670695	100569	6193313	0.016238320265744684	Mycolicibacterium aubagnense
G001885845	100556	3474042	0.028944958063258877	Enterococcus casseliflavus
G001652465	100493	3168690	0.03171436776712143	Microbacterium chocolatum
G002023665	100415	4058311	0.024743051974084787	Elizabethkingia anophelis
G014645395	100415	3980813	0.025224746804233207	Stakelama pacifica
G000411175	100405	2266775	0.044294206526893934	Propionimicrobium lymphophilum
G004361835	100403	3982365	0.025211902977250955	Stakelama pacifica
G001434435	100392	1912214	0.05250040005982594	Lactobacillus kitasatonis
G011605535	100359	4466750	0.022468013656461634	Cronobacter turicensis
G000819865	100235	4540479	0.022075864682999304	Aeromonas eucrenophila
G900447735	100186	2667330	0.037560406848796364	Enterococcus faecium
G004684875	100097	2376722	0.04211556925883633	Staphylococcus croceilyticus
G001437365	100097	2004850	0.049927425991969476	Lactobacillus amylovorus
G014192415	100082	3482379	0.028739548452365465	Microbacterium proteolyticum
G003601975	100057	8160373	0.012261326780038119	Mesorhizobium waimense
G000463155	99955	4238189	0.023584365869478686	Siccibacter turicensis
G004327905	99950	4889826	0.020440400128757138	Azotobacter chroococcum
G018067445	99927	4682574	0.021340185974637025	Providencia huaxiensis
G011578045	99906	3571042	0.027976708198895448	Acinetobacter shaoyimingii
G003094415	99867	167812	0.5951123876719185	Escherichia virus PP01
G000472705	99780	7024053	0.014205473677376864	Mesorhizobium erdmanii
G002014965	99766	2144114	0.04653017516792484	Moraxella canis
G003613315	99720	168084	0.5932747911758407	Escherichia virus PD112
G004521355	99578	167728	0.593687398645426	Escherichia virus G50
G900609065	99519	3517924	0.028289127337600244	Arthrobacter ulcerisalmonis
G014138045	99488	4460365	0.02230490105630369	Nocardioides ginsengisegetis
G001277255	99442	4499502	0.02210066802948415	Cronobacter condimenti
G014066305	99302	52268257	0.0018998529068991147	Letharia columbiana
G001605895	99265	3707808	0.026771882470721247	Acinetobacter pragensis
G001931685	99229	4940457	0.02008498404095006	Rhizobium arenae
G000235975	99183	5347414	0.018547843873692967	Novosphingobium pentaromativorans
G014389245	99102	4167258	0.023781104985580448	Bacillus subtilis
G900116445	99055	9894326	0.010011293341254371	Paraburkholderia aspalathi
G000159595	99020	2877163	0.03441584644318031	Corynebacterium glucuronolyticum
G014196295	99019	4426857	0.022367788252478	Phenylobacterium haematophilum
G014207505	98994	1820960	0.05436363236973904	Leuconostoc carnosum
G900177755	98988	3577151	0.0276723012251929	Sphingopyxis terrae
G016029385	98965	4635561	0.021349088060754674	Salmonella enterica
G000169475	98953	3502751	0.02825008115050142	[Ruminococcus] gnavus
G009827055	98921	6349888	0.015578385004585908	Shinella kummerowiae
G000613565	98909	3118008	0.03172185574892688	Prevotella baroniae
G013408715	98865	6242513	0.0158373719045519	Pseudonocardia antarctica
G000612685	98864	3952818	0.02501101745640705	Castellaniella defragrans
G013177695	98771	9671127	0.01021297724660218	Paraburkholderia solitsugae
G000381525	98706	2108275	0.04681837046874815	Peptostreptococcus anaerobius
G000615285	98692	1903176	0.05185647570166921	Lactobacillus kitasatonis
G000701405	98691	4805041	0.020539054713581008	Deinococcus marmoris
G004771075	98687	2216778	0.04451821517535811	Weissella confusa
G002953195	98621	4527605	0.02178215634976991	Mixta gaviniae
G004339665	98574	4861957	0.02027455199624349	Azotobacter chroococcum
G017808095	98553	3719228	0.026498241032816488	Brevibacterium renqingii
G018717645	98519	3260523	0.03021570465842443	Microbacterium flavum
G000803645	98389	5202192	0.018912988986181208	Sphingopyxis fribergensis
G008692755	98326	4633187	0.021222109101143555	Salmonella enterica
G900637295	98223	3220508	0.030499225588012824	Actinomyces slackii
G002902965	98201	11527806	0.008518620108631253	Paraburkholderia hospita
G015070375	98146	4118154	0.023832523018808914	Nocardioides kribbensis
G900289115	98111	2452879	0.03999830403374973	Janibacter massiliensis
G014197105	98021	3855855	0.02542133975473663	Sphingomonas jinjuensis
G001743935	97986	170788	0.5737288334074994	Escherichia virus AREG1
G003977605	97955	2691560	0.036393392679338374	Prevotella koreensis
G000321105	97931	4284575	0.022856642724190846	Cellulosimicrobium cellulans
G001857925	97880	3637729	0.026906897132799062	Bacillus xiamenensis
G000046845	97789	3598621	0.027174020270542523	Acinetobacter baylyi
G010211755	97787	3290371	0.029719141093815866	Pseudoxanthomonas sangjuensis
G003076515	97752	3838399	0.025466867826924717	Alcaligenes aquatilis
G002374275	97743	3571334	0.027368764724889916	Sphingopyxis terrae
G001570465	97560	7103558	0.01373396261422797	Mycolicibacterium fortuitum
G900110855	97503	4789055	0.020359549013323087	Microlunatus flavus
G014131735	97501	3250174	0.02999870160797545	Lactiplantibacillus plantarum
G002022045	97499	4184507	0.023299996869404208	Elizabethkingia anophelis
G000423145	97429	1574607	0.061875121855802746	Helcococcus sueciensis
G000820225	97417	4517440	0.02156464723383155	Aeromonas veronii
G011759365	97409	5069687	0.019214006702977914	Luteibacter anthropi
G009931375	97407	6691745	0.014556292865313906	Burkholderia glumae
G013409225	97372	5298071	0.018378764648491877	Nocardioides lianchengensis
G000420065	97303	2023116	0.04809561092888396	Varibaculum cambriense
G014196635	97301	3410966	0.02852593664082257	Sphingobium fontiphilum
G003269405	97243	3231249	0.03009455476814074	Lactiplantibacillus plantarum
G016127255	97167	2114657	0.045949295795961236	Leuconostoc pseudomesenteroides
G003764585	97147	166848	0.5822485136171845	Escherichia virus KIT03
G002812985	97142	4539099	0.021401163534877737	Aeromonas lusitana
G000696635	97079	4171425	0.023272382938684024	Bacillus subtilis
G000463115	97077	4522265	0.021466455415593735	Franconibacter helveticus
G001675285	96998	4294449	0.022586832443463642	Elizabethkingia miricola
G003610785	96894	7089081	0.013668062193110786	Micromonospora globbae
G003253745	96755	8064317	0.011997916252548108	Mesorhizobium kowhaii
G008124555	96753	4295941	0.022521957354628475	Elizabethkingia miricola
G900110885	96714	4943783	0.01956275184408377	Azotobacter beijerinckii
G002955385	96695	166002	0.582492982012265	Shigella virus Sf21
G000196735	96652	3980199	0.024283207950155258	Bacillus amyloliquefaciens
G900459365	96608	2033948	0.04749777280441781	Streptococcus massiliensis
G012184415	96593	5264365	0.01834846178029069	Ramlibacter lithotrophicus
G000160595	96564	1735634	0.05563615370521665	Leuconostoc mesenteroides
G014196925	96478	5435718	0.0177488972018048	Chelatococcus caeni
G003641165	96475	3350438	0.028794742657527166	Lactiplantibacillus argentoratensis
G018359905	96446	4509666	0.021386506229064413	Aeromonas veronii
G003259675	96416	2409529	0.04001445925739014	Macrococcus bohemicus
G001591165	96277	4809643	0.020017494021905575	Thauera butanivorans
G009192945	96247	5199783	0.018509810890185226	Xanthomonas maliensis
G006539145	96238	3590944	0.02680019515759644	Microbacterium testaceum
G900188095	96132	5382215	0.017861047914288077	Noviherbaspirillum humi
G900184035	96036	4957106	0.019373400528453495	Kosakonia pseudosacchari
