gotu	covered_length	total_length	coverage_ratio	strain
G900258485	73385	1361280	0.05390882110954396	Helcococcus massiliensis
G001997295	73382	3222890	0.02276900545783443	Tessaracoccus flavus
G900112865	73378	5006444	0.014656710431595759	Dyella marensis
G000347915	73377	2040804	0.03595494716788089	Streptococcus ratti
G002899875	73373	5594431	0.013115364189852373	Chryseobacterium lactis
G009601505	73299	7084038	0.010347064767297973	Sinorhizobium terangae
G002028545	73291	3902453	0.018780751491433722	Nitrobacter vulgaris
G014638185	73290	7129059	0.010280459174205179	Rhizobium anhuiense
G014201905	73288	4829613	0.01517471482704722	Amaricoccus macauensis
G000741785	73224	2813644	0.026024614343534577	Bifidobacterium stellenboschense
G011754525	73163	4625123	0.015818606337604426	Hafnia paralvei
G002864175	73160	5753299	0.012716182489385655	Paenibacillus pasadenensis
G002151265	73159	4726502	0.015478465892958471	Halomonas desiderata
G006716675	73127	5266638	0.01388494899402617	Humibacillus xanthopallidus
G002355375	73117	4116770	0.017760768758031176	Aneurinibacillus soli
G002441695	73110	2406463	0.030380687340715397	Lactococcus piscium
G009695605	73101	3961851	0.018451223935478645	Tissierella pigra
G000422405	73077	3116393	0.02344922479289358	Microbacterium luticocti
G004355905	73065	44558422	0.0016397573504734974	Pyricularia grisea
G013087515	73065	7502645	0.009738565532555518	Rhizobium sophorae
G002218025	73046	4140851	0.017640335283737568	Vibrio casei
G014842875	72984	3413125	0.02138333638527742	Nocardioides donggukensis
G000013905	72980	3101117	0.023533455848328198	Psychrobacter cryohalolentis
G002119845	72975	6756953	0.01079998632519717	Rhizobium etli
G004345725	72960	2861461	0.025497464407168227	Crenobacter luteus
G000025965	72957	4727295	0.015433138824634384	Aromatoleum aromaticum
G900635775	72926	2230476	0.032695263253224874	Avibacterium volantium
G002285675	72910	5638663	0.012930370195913464	Mycobacterium intracellulare
G012910815	72897	5024383	0.01450864713139902	Azoarcus communis
G009931595	72883	3756137	0.019403711845441207	Xanthomonas albilineans
G009800965	72882	4970431	0.014663114727877723	Azoarcus halotolerans
G007644035	72870	4208264	0.017315928848570337	Vogesella mureinivorans
G015352445	72866	4752323	0.015332712023151625	Nocardioides agariphilus
G900217165	72830	3461149	0.021042145252920346	Clostridium cadaveris
G009827295	72818	3031898	0.02401729873498383	Qipengyuania pelagi
G000755055	72813	4538553	0.01604321906122943	Yersinia enterocolitica
G900129255	72780	3864098	0.01883492602930878	Halomonas meridiana
G009753715	72753	3350506	0.021714033641485792	Sphingomonas horti
G001435325	72712	2010875	0.036159383353017965	Lactobacillus intestinalis
G000712255	72680	3293201	0.022069712720237847	Brucella neotomae
G002027385	72666	7094565	0.010242488440094635	Azospirillum brasilense
G002250945	72660	4162417	0.017456203931513828	Bacillus cytotoxicus
G016406105	72630	4468609	0.016253379966786084	Brevibacillus composti
G009684755	72548	2883621	0.025158646021789965	Capnocytophaga felis
G002968575	72535	5728839	0.01266137868423253	Neorhizobium huautlense
G009812035	72523	3283849	0.022084754810589646	Psychrobacter nivimaris
G019739075	72508	6607594	0.010973434505812554	Mycolicibacterium farcinogenes
G020551885	72499	4091440	0.017719678157323584	Bacillus stercoris
G008831305	72483	3429761	0.021133542541302442	Kocuria coralli
G001311355	72469	3106521	0.023328025144526626	Lentilactobacillus parafarraginis
G003201475	72465	7255391	0.009987745663879452	Chelatococcus asaccharovorans
G010731775	72402	6185541	0.01170503921968992	Mycobacterium mantenii
G000276805	72325	4890782	0.01478802367392372	Moritella dasanensis
G000300515	72289	4993959	0.01447528904422323	Nitratireductor indicus
G900128865	72284	3849764	0.018776215892714464	Halomonas meridiana
G009828055	72270	3240530	0.02230190740403576	Erythrobacter ramosus
G000717245	72261	7570755	0.009544754783373653	[Kitasatospora] papulosa
G900112345	72239	3922532	0.018416420822060853	Nocardioides terrae
G003546865	72234	2572159	0.028083022861339443	Suicoccus acidiformans
G001434535	72203	1881326	0.03837878177413165	Ligilactobacillus animalis
G003860585	72148	3230102	0.022336136753576204	Kaistella carnis
G014646375	72146	3542993	0.02036300946685472	Nocardioides phosphati
G011290505	72145	3543148	0.02036183642342911	Paenalcaligenes suwonensis
G001720135	72122	4387633	0.016437564399757226	Methylobrevis pamukkalensis
G014138705	72107	7822675	0.00921769087939867	Rhodococcus opacus
G000648295	72104	3872502	0.018619486833060382	Parageobacillus thermoglucosidasius
G014879975	72093	5668227	0.012718791960872422	Vibrio bathopelagicus
G001654915	72053	5088854	0.014158983535389304	Buttiauxella ferragutiae
G000376265	72033	2227443	0.032338874664806234	Thermus igniterrae
G000597805	71979	1673584	0.043008895878545686	Campylobacter corcagiensis
G900455955	71949	3452903	0.020837249120522643	Psychrobacter phenylpyruvicus
G009296175	71927	8854603	0.008123119692661546	Microvirga tunisiensis
G002860365	71895	2821071	0.025485001972655068	Bifidobacterium parmae
G003313385	71894	5054243	0.014224484260056352	Pedobacter chitinilyticus
G010722995	71862	6838340	0.010508690705639088	Mycolicibacterium murale
G001431045	71801	2300480	0.03121131242175546	Streptococcus orisasini
G006265115	71782	3314678	0.021655798843809262	Arenimonas terrae
G002093665	71780	4779210	0.015019218657476864	Rouxiella badensis
G014217215	71775	2526261	0.02841155367557034	Rothia nasimurium
G002101745	71721	5834868	0.012291794775820122	Mycobacterium kubicae
G013868155	71715	3270548	0.021927517957235302	Aeromicrobium phoceense
G004025525	71709	5052279	0.014193396682962283	Pedobacter chitinilyticus
G900119695	71679	1946938	0.03681627252639786	Actinomyces urinae
G006716085	71654	3752357	0.0190957310298567	Leucobacter komagatae
G900168345	71647	3295963	0.02173780470229793	Clavibacter michiganensis
G014837295	71613	3951937	0.01812098725258019	Cellulosimicrobium arenosum
G900460135	71604	1942165	0.036868134272834696	Streptococcus uberis
G008727775	71601	3650161	0.019615847081813652	Microbacterium lushaniae
G900447315	71594	3874950	0.01847610936915315	Edwardsiella hoshinae
G002162215	71575	2183505	0.03277986539989604	Histophilus somni
G011317445	71547	4821540	0.014839034831195013	Chelativorans multitrophicus
G003325475	71538	4807171	0.014881517632719951	Chromobacterium phragmitis
G000227765	71526	2467375	0.028988702568519174	Neisseria wadsworthii
G000835165	71505	2729259	0.026199418963169123	Corynebacterium marinum
G010094145	71493	34392727	0.0020787243768137374	Didymella exigua
G016583655	71466	4329024	0.016508570985053445	Rhodoferax fermentans
G009695815	71462	2163294	0.03303388258831208	Peptostreptococcus porci
G004342745	71454	3152879	0.022663096173370433	Christensenella hongkongensis
G000407125	71432	1950732	0.03661804901954754	Lactococcus garvieae
G017873135	71414	6125489	0.01165849779503318	Rhizobium herbae
G009739535	71404	2489054	0.028687204054231044	Lentilactobacillus kefiri
G001304675	71395	4935087	0.01446681689704761	Serratia rubidaea
G014199915	71389	4653231	0.015341813032707811	Prosthecomicrobium pneumaticum
G000429665	71385	4026731	0.0177277796803412	Azovibrio restrictus
G006540185	71375	6156805	0.01159286350631537	Brevibacillus formosus
G013359945	71342	6380112	0.011181935364144078	Paenibacillus agri
G000245755	71315	2096484	0.03401647711120142	Helcococcus kunzii
G014191985	71231	4087027	0.017428561152152897	Azomonas macrocytogenes
G000802305	71228	4417681	0.016123391435461275	Microbacterium mangrovi
G900492555	71175	3073431	0.023158157772209625	Lacticaseibacillus zeae
G000966225	71174	3908560	0.01820977546717973	Parageobacillus thermoglucosidasius
G000183825	71118	1882915	0.037770159566416966	Ligilactobacillus animalis
G000425845	71087	2346222	0.03029849690268014	Jeotgalicoccus psychrophilus
G000527765	71040	32843075	0.0021630130552635525	Bipolaris victoriae
G009749525	71035	5257415	0.013511392956424402	Mesorhizobium xinjiangense
G017876315	71031	8125528	0.00874170884648973	Pseudonocardia parietis
G009828015	71010	3031781	0.02342187644819992	Qipengyuania citrea
G006517625	71008	4656918	0.015247852764424884	Mixta tenebrionis
G001880325	70995	2388313	0.029726003249992777	Thermus brockianus
G900111115	70984	3421202	0.020748263329671852	Giesbergeria anulus
G000002845	70976	32071511	0.0022130544457353444	Leishmania braziliensis
G001651875	70964	5996368	0.011834497148940826	Sinorhizobium saheli
G004354795	70912	2771493	0.025586209310288714	Lentilactobacillus hilgardii
G900461065	70883	2852562	0.024848890225698864	Clostridium fallax
G009931355	70862	6019539	0.011771997822424607	Mycolicibacterium monacense
G009296285	70825	4843729	0.014621998877311262	Modestobacter deserti
G002250625	70811	3721686	0.01902659171139102	Enemella dayhoffiae
G003184625	70767	35419804	0.0019979500733544433	Aspergillus neoniger
G016734815	70753	5489150	0.012889609502381971	Hymenobacter rubidus
G013409745	70749	2914491	0.024274907694002142	Microbacterium pseudoresistens
G014646815	70737	4708300	0.015023893974470615	Terrabacter tumescens
G014137995	70723	6512139	0.010860179735107006	Promicromonospora sukumoe
G020511115	70705	4095589	0.01726369516081814	Luteimonas panaciterrae
G003312915	70702	4839571	0.014609146141259214	Flavobacterium fluviale
G002104735	70693	5476310	0.012908874771515857	Mycobacterium paraintracellulare
G002290025	70676	2646250	0.026707982994803967	Enterococcus thailandicus
G000741175	70618	2887953	0.024452614014147736	Bifidobacterium callitrichos
G009764345	70560	2757922	0.02558447990914899	Companilactobacillus bobalius
G000277125	70555	5402402	0.013059931489733641	Mycobacterium intracellulare
G001548055	70549	2698323	0.026145498518894885	Sulfurospirillum cavolei
G900067235	70508	3142984	0.02243345814041688	Trichococcus ilyis
G001855555	70504	4744087	0.014861447524044141	Chromobacterium sphagni
G000523455	70498	31374457	0.0022469870952667005	Bipolaris oryzae
G014636375	70480	6703433	0.010514015728955597	Caballeronia grimmiae
G900141905	70465	5344182	0.013185366815725961	Roseomonas rosea
G018390635	70464	4629078	0.015222037736240349	Ancylobacter lacus
G000227465	70464	4207222	0.01674834368141258	Bacillus spizizenii
G016056345	70434	5156692	0.013658756427570234	Hymenobacter negativus
G000024565	70406	1673300	0.04207613697484014	Streptobacillus moniliformis
G003571485	70371	4980342	0.014129752535066868	Pectobacterium versatile
G001434515	70370	1839644	0.03825196614127516	Lactobacillus hamsteri
G014644435	70343	7674048	0.009166348711918404	Paenibacillus albidus
G010686755	70326	4402275	0.01597492205734535	Nocardioides zeae
G004361965	70277	7570346	0.009283195246293894	Pseudonocardia autotrophica
G006094475	70252	4045538	0.01736530468877069	Bacillus spizizenii
G000021985	70245	3464554	0.020275337027507726	Thioalkalivibrio sulfidiphilus
G000423185	70240	7414974	0.009472723707460067	Inquilinus limosus
G001889105	70222	6751568	0.010400843181909742	Sinorhizobium americanum
G004366595	70221	7504580	0.0093570859395196	Paraburkholderia rhizosphaerae
G014195655	70216	5031285	0.013955878070910314	Angulomicrobium tetraedrale
G000160575	70202	1980463	0.035447266624016704	Weissella paramesenteroides
G003046475	70176	4593117	0.01527851348006158	Mycoplana dimorpha
G900453455	70151	6021528	0.011650033014875959	Mycolicibacterium chubuense
G014199685	70122	3758480	0.018657010280751795	Sphingosinicella soli
G014196025	70077	3767831	0.018598764116543445	Parageobacillus caldoxylosilyticus
G000921075	70068	93794	0.7470413885749622	Staphylococcus virus Sextaec
G011455695	70066	2278480	0.030751202556090027	Mannheimia granulomatis
G001437235	70064	2128633	0.03291502104872	Limosilactobacillus ingluviei
G000520015	70050	5488183	0.012763787213363695	Chania multitudinisentens
G003985145	70045	7123063	0.009833550538581506	Rhizobium anhuiense
G003985125	69999	6653683	0.010520338885997424	Rhizobium phaseoli
G000379945	69966	2215126	0.03158556217569565	Porphyromonas macacae
G004341385	69959	2642982	0.026469722457436336	Uruburuella suis
G000364285	69947	2559979	0.027323271011207514	Helicobacter bilis
G006704205	69914	5207802	0.013424857550267849	Cytobacillus ciccensis
G014192115	69835	2967790	0.023530977596123714	Psychrobacter luti
G007989225	69831	4426728	0.015774856733912723	Cellulomonas hominis
G000013605	69830	4969804	0.014050855929127184	Rhodoferax ferrireducens
G016026395	69820	3817133	0.018291214898721108	Edwardsiella hoshinae
G002335815	69792	5579961	0.012507614300530058	Neobacillus soli
G010731575	69782	6042466	0.011548596218828538	Mycolicibacterium monacense
G002252445	69780	4366303	0.015981483648752733	Brucella thiophenivorans
G900110555	69777	4875901	0.014310585879409775	Blastococcus endophyticus
G003945385	69775	7535305	0.009259744628784103	Pseudonocardia autotrophica
G900086595	69723	3799549	0.018350335789852953	Clostridium nigeriense
G001705175	69672	5109718	0.013635194740688234	Flavobacterium anhuiense
G014647535	69666	2081830	0.0334638274979225	Thermus composti
G900108215	69650	4738311	0.014699330626461624	Halomonas daqingensis
G019331735	69646	3178487	0.021911683137291423	Bifidobacterium miconis
G009668655	69641	3385606	0.020569729614137024	Aequorivita lutea
G900104705	69626	2773310	0.02510574007233234	Agrococcus carbonis
G900205605	69608	2612517	0.026644037148849175	Corynebacterium belfantii
G002019645	69608	5427065	0.012826085554530856	Litchfieldia alkalitelluris
G001909055	69606	7120841	0.009774968995937418	Paenibacillus helianthi
G003725535	69600	4924295	0.014134002938491702	Marmoricola pocheonensis
G002243515	69596	4516965	0.015407690783523893	Tumebacillus algifaecis
G007097545	69579	6657093	0.01045185939268086	Trinickia caryophylli
G001286805	69556	1621231	0.04290320133281439	Kallipyga gabonensis
G000300335	69550	4467205	0.015569019107025534	Nitratireductor pacificus
G000380145	69473	2386158	0.029115004119593085	Streptococcus thoraltensis
G014647975	69457	9613971	0.0072245901303426025	Streptomyces fumigatiscleroticus
G003970575	69446	2609915	0.026608529396551228	Mammaliicoccus fleurettii
G000953855	69399	3126518	0.02219689763500482	Mizugakiibacter sediminis
G000615445	69355	1828093	0.03793844186264047	Lactobacillus hamsteri
G002879875	69305	6583989	0.010526293406626287	Trinickia caryophylli
G007993735	69304	3032542	0.022853434511376926	Arenimonas daejeonensis
G900452985	69299	2833555	0.024456557222287904	Mannheimia haemolytica
G009826815	69292	2232539	0.03103730774691954	Pasteurella canis
G011927725	69281	2846238	0.024341253261322488	Sphingomonas kaistensis
G003985155	69271	7116333	0.009734086361613489	Rhizobium vallis
G900631605	69204	3261460	0.02121871799746126	Arthrobacter agilis
G003333285	69203	3881453	0.01782914800204975	Nocardioides houyundeii
G003204205	69169	3434949	0.020136834637137262	Sanguibacteroides justesenii
G013141775	69135	8461495	0.008170541966874648	Paenibacillus phytohabitans
G004339465	69120	4832189	0.014304076268539993	Ancylobacter aquaticus
G005862305	69063	7533149	0.009167879196336087	Rhizobium indicum
G001857965	69047	3851214	0.017928632374103335	Flavobacterium commune
G003184755	69045	35281251	0.0019569884299170683	Aspergillus piperis
G002240565	69033	3387205	0.020380520222425275	Clavibacter michiganensis
G020524625	69005	2713451	0.025430715351041903	Brevundimonas poindexterae
G014180715	69002	4552045	0.015158461746314019	Nocardioides stalactiti
G008705175	68950	5940808	0.011606165356631623	Clostridium diolis
G900129555	68936	4872063	0.014149242323015938	Flavobacterium defluvii
G015159595	68933	3518434	0.019591954829904442	Blautia liquoris
G008369745	68928	5497186	0.01253877893162065	Flavobacterium nitrogenifigens
G001570905	68901	2140935	0.0321826678530642	Pseudoclavibacter alba
G014651775	68856	3934283	0.01750153712887456	Halomonas hamiltonii
G000297025	68848	1905978	0.03612213782110811	Lactobacillus pasteurii
G003860345	68846	4358096	0.015797265594883637	Caenibius tardaugens
G002155305	68771	2996686	0.0229490176815322	Erythrobacter dokdonensis
G000300855	68729	5086141	0.01351299541243548	Agrobacterium albertimagni
G903819335	68637	5624937	0.01220226999875732	Flavobacterium panici
G000384195	68609	2052877	0.03342090149580321	Allobaculum stercoricanis
G004363955	68607	5167150	0.013277532101835635	Enterovirga rhinocerotis
G009831665	68599	3210206	0.02136903363833972	Serratia symbiotica
G001598555	68589	6956623	0.009859525232285837	Novosphingobium rosa
G013409205	68527	3307489	0.020718738595956025	Janibacter cremeus
G009299485	68516	2422122	0.02828759244992614	Bifidobacterium apri
G014196455	68499	5259648	0.013023495108417901	Kaistia hirudinis
G001311135	68460	3513861	0.019482842377658082	Secundilactobacillus paracollinoides
G000149685	68452	15547812	0.004402677367079047	Lodderomyces elongisporus
G000226215	68436	3353577	0.020406867055684126	Dietzia alimentaria
G003668715	68409	4816292	0.014203665392380695	Hafnia alvei
G013408555	68398	3367060	0.020313864320802125	Aeromicrobium tamlense
G000614325	68360	2200791	0.031061559230294924	Porphyromonas macacae
G001679725	68324	4351269	0.01570208598916776	Cryobacterium arcticum
G001685605	68301	8637575	0.007907427721322247	Rhodococcus opacus
G000213535	68220	1975733	0.034528957100984796	Kingella kingae
G003660445	68196	3609211	0.01889498840605329	Croceibacterium ferulae
G002288545	68188	5008416	0.013614683764287951	Pectobacterium polaris
G900114385	68187	4992778	0.013657126353304714	Geodermatophilus ruber
G003355495	68152	3271767	0.020830334189445642	Crenobacter cavernae
G019331715	68143	2878664	0.02367174494835104	Bifidobacterium simiiventris
G009650015	68092	3274903	0.02079206620776249	Loigolactobacillus bifermentans
G000237995	68068	1978953	0.0343959659476501	Pediococcus claussenii
G003568585	68051	3073361	0.022142208481203476	Meiothermus taiwanensis
G004363695	68039	2744581	0.02479030496822648	Flavobacterium cheniae
G001676725	68038	5954338	0.011426627107832979	Bordetella flabilis
G004001245	68031	3246214	0.02095702871098455	Sulfurivermis fontis
G016804345	68026	5698891	0.011936708387649457	Rhodococcus ruber
G004337635	67987	3938050	0.01726412818526936	Myroides odoratimimus
G003955755	67974	2950593	0.02303740298983967	Jeotgalibaca ciconiae
G001643015	67968	3217328	0.021125604849738664	Corynebacterium crudilactis
G000375445	67949	4149913	0.016373596265753042	Novosphingobium nitrogenifigens
G013408335	67893	6307809	0.01076332526872643	Nocardioides panzhihuensis
G002831565	67891	8794837	0.007719415379727901	Spirosoma pollinicola
G000711955	67885	5782310	0.01174011770382425	Nevskia soli
G000741165	67854	3253247	0.020857315783277444	Bifidobacterium biavatii
G003121585	67839	5707724	0.011885473088747808	Nocardioides speluncae
G000702585	67836	3037621	0.02233194990421781	Exiguobacterium aurantiacum
G002564025	67799	2886687	0.02348678606305429	Flavimobilis soli
G000754765	67779	5069311	0.013370456063950308	Pectobacterium odoriferum
G004103825	67756	4622717	0.014657181047422977	Hansschlegelia zhihuaiae
G009758175	67726	3320814	0.02039439727729406	Nesterenkonia alkaliphila
G003609575	67725	3933350	0.01721814738073144	Pelobium manganitolerans
G902387165	67724	2827576	0.023951257189904002	Enteroscipio rubneri
G000735375	67667	4823218	0.014029430143941245	Hafnia alvei
G003674065	67647	4108700	0.01646433178377589	Marmoricola mangrovicus
G900176425	67643	3229757	0.02094368090230937	Moheibacter sediminis
G012225885	67636	4012371	0.016856865927901483	Bacillus tequilensis
G000276825	67624	5501090	0.012292836510582448	Mycobacterium paraintracellulare
G002899715	67622	2827576	0.023915183888956477	Enteroscipio rubneri
G003051865	67619	4127231	0.016383623790381493	Microvirgula aerodenitrificans
G013409345	67610	5027318	0.013448522651640498	Kineococcus aurantiacus
G002019605	67608	5523593	0.012239859091718017	Alkalihalobacillus alkalinitrilicus
G000333035	67601	4142150	0.016320268459616382	Gordonia sihwensis
G018555385	67571	2772366	0.024373044540295184	Bifidobacterium santillanense
G000264375	67551	4098078	0.016483580839603346	Rhodanobacter thiooxydans
G000374405	67542	2438113	0.027702571619937222	Riemerella columbina
G008694105	67531	3290626	0.020522234978997918	Schleiferilactobacillus harbinensis
G002849605	67525	4561023	0.014804792696726151	Photobacterium carnosum
G010731815	67523	6451230	0.01046668619782584	Mycolicibacterium arabiense
G003116135	67520	5197949	0.01298973883737605	Roseomonas aestuarii
G005144735	67509	4177639	0.016159605940101573	Cobetia marina
G014644555	67509	3936820	0.017148104307537555	Glutamicibacter ardleyensis
G001570425	67496	7388874	0.009134815399477646	Mycolicibacterium brisbanense
G002102065	67491	6469637	0.010431960865810554	Mycolicibacterium conceptionense
G008831485	67445	1683905	0.040052734566379936	Lactobacillus acetotolerans
G900198625	67377	2509255	0.02685139613152111	Helicobacter rappini
G004770365	67373	4066094	0.016569464454092797	Leptospira vanthielii
G008694065	67371	38655209	0.0017428698936797883	Daldinia childiae
G000686565	67366	2477730	0.027188596013286354	Helicobacter bilis
G004307015	67361	2251868	0.029913387463208322	Thermus thermamylovorans
G009600985	67360	2850864	0.023627924727380893	Companilactobacillus halodurans
G016056375	67351	5143722	0.013093825832733573	Hymenobacter negativus
G015904235	67332	4404363	0.015287568259019522	Methylobrevis albus
G010731935	67312	5527834	0.01217692137643786	Mycobacterium paraintracellulare
G000303195	67273	36978859	0.0018192286571091878	Fusarium pseudograminearum
G008973485	67259	4351358	0.015457013649531939	Psychrobacillus glaciei
G016756055	67243	5357632	0.012550880687587352	Mycobacterium paraintracellulare
G001855575	67219	4903782	0.013707583249010662	Chromobacterium sphagni
G012910905	67195	4799916	0.013999203319391423	Aromatoleum toluvorans
G014640215	67175	6023795	0.011151607914943984	Niveispirillum cyanobacteriorum
G002157585	67144	2496612	0.026894046812239947	Lentilactobacillus parakefiri
G003576365	67115	3064690	0.021899441705360085	Clavibacter michiganensis
G014698995	67099	4665573	0.014381727603447636	Hymenobacter duratus
G014643695	67079	3388369	0.0197968403087149	Microbacterium album
G001922025	67002	2726616	0.024573317254794953	Lentilactobacillus parabuchneri
G017809215	67000	5198760	0.01288768860266679	Heyndrickxia oleronia
G000167095	67000	2295128	0.02919227162929475	Actinobacillus pleuropneumoniae
G002968635	66997	5871065	0.011411387882777657	Neorhizobium alkalisoli
G900456775	66926	2549898	0.026246540057680737	Sarcina ventriculi
G003385055	66891	7835688	0.008536710496895741	Rhodococcus wratislaviensis
G000150115	66884	30485064	0.0021939924416757004	Histoplasma capsulatum
G900095735	66874	5364201	0.012466721511740518	Chitinasiproducens palmae
G009695585	66807	3016408	0.022147865938560034	Anaerovibrio slackiae
G002086695	66801	6010023	0.01111493250524998	Mycolicibacterium rhodesiae
G000378245	66798	5926903	0.011270304238149334	Aromatoleum toluclasticum
G000374285	66797	2622035	0.02547525109313949	Actinobacillus capsulatus
G003938655	66752	6678445	0.009995141084488979	Rhizobium pisi
G009931295	66731	5100278	0.013083796608733878	Pectobacterium odoriferum
G003814705	66678	4143265	0.016093105316700718	Georgenia muralis
G007830415	66660	2718841	0.024517800047888054	Flavobacterium cheniae
G006351925	66660	3805212	0.017518077836399127	Clostridium thermarum
G004343035	66599	3169058	0.02101539321779532	Longibaculum muris
G000327265	66596	4034364	0.016507186758557234	Shimwellia blattae
G001677335	66574	2995354	0.022225753617101683	Erythrobacter dokdonensis
G017876095	66538	7603787	0.00875063964837521	Azospirillum agricola
G007989705	66535	2784474	0.02389499776259358	Enterococcus thailandicus
G900187125	66533	4653048	0.014298799410622886	Sphingobacterium mizutaii
G003148415	66526	4350498	0.015291582710760929	Bacillus inaquosorum
G904848455	66517	2268924	0.02931653946981036	Gulosibacter hominis
G001623565	66511	2322831	0.028633594092725645	Streptococcus marmotae
G002902055	66465	2610574	0.0254599180103686	Staphylococcus kloosii
G007827555	66431	3779322	0.017577491412480863	Aeribacillus composti
G003130585	66430	3553667	0.018693366598502337	Brachybacterium endophyticum
G000974765	66414	3218415	0.020635623435759528	Sphingomonas changbaiensis
G000407585	66390	2812978	0.023601322157514208	Enterococcus dispar
G001274775	66389	4312288	0.015395307549031975	Rossellomorea marisflavi
G007668225	66376	4223999	0.015714018871690074	Rhodobacter sediminicola
G014672995	66346	3834438	0.017302665996946617	Aeromicrobium tamlense
G000312345	66344	2590758	0.02560794948814208	Corynebacterium timonense
G002980495	66321	5627768	0.011784600928822936	Phyllobacterium phragmitis
G006494655	66316	3241683	0.020457274816815835	Arthrobacter agilis
G002263215	66291	2365473	0.02802441625839737	Actinobacillus seminis
G003288115	66290	2290452	0.028941885706402055	Ligilactobacillus murinus
G000621205	66247	4466608	0.014831612713719225	Halotalea alkalilenta
G902375745	66235	6725599	0.009848193447156157	Paenibacillus ihuae
G000768685	66220	3566696	0.018566202446185488	Knoellia subterranea
G002014975	66190	2756847	0.024009312087322945	Moraxella bovis
G005960665	66186	2693525	0.024572261256160608	Exiguobacterium mexicanum
G008801815	66134	4342312	0.015230135467004673	Edwardsiella anguillarum
G008698235	66131	3054476	0.02165052205353717	Bifidobacterium rousetti
G014635325	66109	6396946	0.01033446272643227	Azorhizobium oxalatiphilum
G000025005	66082	3101601	0.021305770793857752	Thermobaculum terrenum
G900157365	66052	6249009	0.01056999597856236	Mycobacterium numidiamassiliense
G012275535	66036	5510418	0.011983845871583607	Hymenobacter artigasi
G016907235	66008	4453691	0.014820965352109071	Oerskovia jenensis
G900105055	66005	9047288	0.007295556414253642	Amycolatopsis lurida
G000429045	66002	5246421	0.012580385752496797	Salinarimonas rosea
G002812485	65966	5032467	0.013108083967565014	Dickeya fangzhongdai
G002770595	65926	4376354	0.015064137864532897	Chryseobacterium camelliae
G001636315	65912	5807746	0.011348981171008512	Neobacillus mesonae
G003971235	65903	5069854	0.012998993659383486	Chryseobacterium aureum
G000317475	65899	8272354	0.007966172627525369	Oscillatoria nigro-viridis
G014207905	65884	5507917	0.011961690780743429	Flavobacterium notoginsengisoli
G004768785	65877	2576279	0.02557060007864055	Caproiciproducens galactitolivorans
G017068375	65874	10909955	0.006037971742321577	Rhodococcus koreensis
G014145395	65839	3165926	0.02079612726260816	Lysobacter penaei
G000826065	65838	3212505	0.020494287168424642	Tessaracoccus massiliensis
G004116955	65828	4286362	0.015357545629603847	Bacillus vallismortis
G012030425	65806	6020461	0.010930392207507033	Sphingobacterium kitahiroshimense
G910574115	65792	1979569	0.03323551742828868	Lactobacillus intestinalis
G900169075	65780	4864739	0.013521794283310986	Chryseobacterium phocaeense
G900142735	65742	5209569	0.012619470055968161	Flavobacterium saccharophilum
G002096055	65739	4351689	0.015106548285045186	Cnuibacter physcomitrellae
G016909495	65736	5740974	0.011450321844342092	Pantoea coffeiphila
G000754695	65721	4833695	0.013596430887757709	Pectobacterium brasiliense
G002209565	65719	5607655	0.011719515555076053	Candidimonas nitroreducens
G014199335	65719	3462129	0.018982250516950697	Stakelama sediminis
G000024925	65712	4253413	0.015449240409995455	Sanguibacter keddieii
G013127755	65699	2044083	0.032141062765063844	Pediococcus acidilactici
G001435895	65697	3086734	0.02128366098277338	Lentilactobacillus parafarraginis
G006540105	65684	4186617	0.015689039623161136	Cobetia marina
G002879885	65671	7095250	0.009255628765723547	Trinickia dabaoshanensis
G016725245	65629	2543550	0.025802126948556152	Mammaliicoccus vitulinus
G000182925	65612	41102778	0.0015962911314656152	Neurospora crassa
G006716205	65594	4270757	0.015358869633650428	Oryzihumus leptocrescens
G007827765	65570	7365657	0.008902125092167609	Azospirillum baldaniorum
G002307355	65565	4826824	0.01358346606381339	Pectobacterium polaris
G009695985	65557	2190481	0.029928129940410348	Lactobacillus porci
G003007675	65548	4127326	0.015881469018924118	Marinobacter fuscus
G900105375	65532	9913081	0.006610659188601405	Rhodococcus jostii
G000143365	65530	34887659	0.001878314621224657	Chaetomium globosum
G007830625	65521	5223292	0.012544004815353995	Gemmobacter caeni
G000160295	65478	3291528	0.01989288865232196	Brucella melitensis
G003444775	65462	4157370	0.01574601250309691	Deinococcus ficus
G013378015	65434	2262780	0.028917526228798205	Mannheimia pernigra
G012396225	65396	5700619	0.011471736665790154	Gordonia rubripertincta
G000091025	65371	9119452	0.007168303534028141	Eremothecium gossypii
G001368795	65352	6725599	0.009716904025946238	Paenibacillus ihuae
G018927715	65323	10809735	0.006042978851933003	Streptomyces brasiliscabiei
G000250795	65322	3284561	0.01988758923947523	Brucella melitensis
G000428045	65320	4589250	0.0142332625156616	Sedimenticola selenatireducens
G013409325	65320	4944651	0.013210234655590455	Kineosphaera limosa
G003148525	65320	6014966	0.010859579256142097	Flavobacterium araucananum
G001641285	65315	4227172	0.015451228386259182	Dyella thiooxydans
G003966715	65310	3949390	0.016536730988836252	Blastochloris tepida
G008271465	65304	3617336	0.01805306446512019	Rhodobacter flagellatus
G003693415	65279	3292595	0.019826003501797213	Clavibacter michiganensis
G000262405	65271	7082878	0.009215321794332756	Microvirga lotononidis
