gotu	covered_length	total_length	coverage_ratio	strain
G000374325	62174	1441550	0.04312996427456557	Allofustis seminis
G014180685	62143	4647590	0.013371015945898842	Nocardioides pelophilus
G900168345	62142	3295963	0.018853973785506694	Clavibacter michiganensis
G017352235	62114	2313870	0.026844204730602842	Glaesserella parasuis
G002706425	62100	2951508	0.021040092047861635	Loigolactobacillus coryniformis
G003814575	62097	2125106	0.029220660051780947	Frederiksenia canicola
G004366555	62094	5549488	0.011189140331504456	Mycolicibacterium litorale
G009755585	62078	4109802	0.015104863932617679	Lysobacter soli
G016056375	62061	5143722	0.012065387670640054	Hymenobacter negativus
G014647975	62044	9613971	0.0064535247713977915	Streptomyces fumigatiscleroticus
G000150115	62025	30485064	0.00203460291242951	Histoplasma capsulatum
G016026395	61977	3817133	0.01623653144912687	Edwardsiella hoshinae
G000735355	61973	4727656	0.01310861027113648	Buttiauxella agrestis
G003259195	61969	3636905	0.017038938328056412	Paracoccus sediminilitoris
G000701445	61939	3220820	0.01923081699691383	Brevundimonas bacteroides
G014646015	61920	3234537	0.019143388991994834	Microbacterium nanhaiense
G014698995	61889	4665573	0.013265037327676579	Hymenobacter duratus
G000149685	61885	15547812	0.003980302823316875	Lodderomyces elongisporus
G900129255	61880	3864098	0.01601408659925292	Halomonas meridiana
G003204205	61845	3434949	0.018004634129939048	Sanguibacteroides justesenii
G002095545	61818	5012500	0.012332768079800499	Pantoea allii
G900156875	61817	5481871	0.011276624349606183	Bacillus dakarensis
G020551885	61790	4091440	0.015102262284183564	Bacillus stercoris
G003194625	61740	3583877	0.017227153722072494	Nocardioides solisilvae
G016093295	61736	3523558	0.017520926290982012	Inhella gelatinilytica
G004337635	61728	3938050	0.01567476289026295	Myroides odoratimimus
G001375615	61694	4849848	0.012720811043974987	Paenarthrobacter nitroguajacolicus
G900446805	61686	4752082	0.01298083661014267	Chromobacterium violaceum
G001436215	61685	2059478	0.029951764476241066	Ligilactobacillus agilis
G009812035	61684	3283849	0.01878405493066216	Psychrobacter nivimaris
G001046995	61681	2790891	0.022100827298522228	Mammaliicoccus sciuri
G000741715	61677	2787676	0.02212488108374144	Bifidobacterium saguini
G000940515	61670	2186953	0.02819905137421792	Mannheimia massilioguelmaensis
G002285675	61662	5638663	0.010935571074206776	Mycobacterium intracellulare
G012530535	61656	2620736	0.023526215536398935	Microcella flavibacter
G000245755	61628	2096484	0.029395883774929833	Helcococcus kunzii
G001552355	61611	3985484	0.015458850167256975	Microbacterium resistens
G000214435	61579	2892255	0.02129099958337007	Desulfotomaculum nigrificans
G004354755	61571	1900733	0.03239329248242652	Lactobacillus pasteurii
G000007705	61501	4751080	0.012944635745977756	Chromobacterium violaceum
G902833905	61501	8789563	0.00699704865873309	Paraburkholderia tuberum
G016656965	61494	2976716	0.020658336233621212	Brevundimonas vitisensis
G002205635	61457	4307501	0.014267437198505584	Sphingopyxis witflariensis
G001465295	61424	4147613	0.014809481983974878	Pseudoalteromonas translucida
G011065485	61358	5231077	0.011729515738346042	Rahnella contaminans
G002205675	61321	4258545	0.014399519084569965	Sphingopyxis bauzanensis
G001708305	61320	2275471	0.026948266974178094	Streptococcus himalayensis
G001434535	61318	1881326	0.032592969001650964	Ligilactobacillus animalis
G003594835	61313	4912270	0.012481602192061918	Paracoccus siganidrum
G014206845	61304	4917280	0.012467054957212117	Xanthobacter tagetidis
G000407125	61302	1950732	0.03142512656787298	Lactococcus garvieae
G006716085	61301	3752357	0.016336665194702955	Leucobacter komagatae
G900177725	61298	7719636	0.007940529838453524	Paraburkholderia susongensis
G014191985	61287	4087027	0.014995496726593683	Azomonas macrocytogenes
G000523435	61236	31284796	0.0019573725205048486	Bipolaris zeicola
G008386465	61216	2628350	0.023290657636920502	Arenimonas fontis
G000438845	61215	4213853	0.014527084831862906	Clostridioides difficile
G002802865	61199	2652599	0.02307133494357798	Bifidobacterium scaligerum
G001685395	61186	4985901	0.012271804033012288	Paenibacillus yonginensis
G900128865	61128	3849764	0.0158783759212253	Halomonas meridiana
G001548555	61122	8922643	0.0068502124314510845	Eremothecium sinecaudum
G015223435	61115	3427948	0.01782845013985043	Vibrio hibernica
G013409865	61100	3849171	0.01587354783666405	Herbiconiux flava
G900115005	61096	7364831	0.008295641814455756	Pseudonocardia ammonioxydans
G900459175	61084	2232150	0.027365544430257824	Streptococcus downei
G008831035	61022	2463717	0.024768266809864933	Ellagibacter isourolithinifaciens
G008039575	60958	3828963	0.015920237411539365	Zeimonas arvi
G900446775	60905	4864175	0.012521136677853902	Chromobacterium violaceum
G012275535	60893	5510418	0.011050522845998252	Hymenobacter artigasi
G001643015	60870	3217328	0.01891942630655003	Corynebacterium crudilactis
G000376285	60795	4209054	0.01444386315784972	Clostridioides difficile
G007827425	60788	7031211	0.008645452397887079	Azospirillum brasilense
G904848665	60745	8724577	0.006962515202742781	Paraburkholderia hiiakae
G900119695	60741	1946938	0.03119821997413374	Actinomyces urinae
G000013905	60733	3101117	0.019584233680960763	Psychrobacter cryohalolentis
G002101785	60699	6040662	0.01004840197978301	Mycobacterium palustre
G013347305	60678	6393895	0.009489990060831465	Paenibacillus barcinonensis
G017876775	60642	6345329	0.0095569512628896	Mycolicibacterium lutetiense
G001552535	60606	5105859	0.0118698929993954	Nocardioides jensenii
G900142785	60603	5155906	0.011754093267022323	Chryseobacterium carnipullorum
G001305515	60596	6485083	0.009343905081862483	Prosthecomicrobium hirschii
G014202075	60552	2648206	0.022865290691132033	Brevundimonas basaltis
G000469035	60516	5903101	0.01025156100158205	Serratia fonticola
G903994025	60510	1767672	0.03423146375571939	Jeotgalicoccus schoeneichii
G003955755	60500	2950593	0.020504352853816164	Jeotgalibaca ciconiae
G009695985	60496	2190481	0.027617678491618964	Lactobacillus porci
G000763905	60481	4015271	0.015062744208298767	Paracoccus halophilus
G001286805	60457	1621231	0.037290799398728494	Kallipyga gabonensis
G000183825	60442	1882915	0.03210022757267322	Ligilactobacillus animalis
G009730655	60429	4990025	0.012109959368941037	Shewanella algae
G006716675	60426	5266638	0.01147335358913979	Humibacillus xanthopallidus
G001679725	60422	4351269	0.013886064042466692	Cryobacterium arcticum
G001654915	60419	5088854	0.01187281065638747	Buttiauxella ferragutiae
G000706805	60391	2140608	0.028212078063802434	Streptococcus equi
G003970575	60381	2609915	0.02313523620501051	Mammaliicoccus fleurettii
G013347285	60377	6809503	0.0088665795433235	Azospirillum oryzae
G900110555	60360	4875901	0.012379250522108632	Blastococcus endophyticus
G009183365	60356	4924764	0.012255612654738379	Shewanella algae
G900095855	60310	1715884	0.035148063622016404	Colibacter massiliensis
G001590965	60299	4408888	0.013676691265461949	Novosphingobium lentum
G010093305	60297	4037144	0.01493555840465438	Pseudoxanthomonas sacheonensis
G900059565	60292	1642315	0.03671159308658814	Murdochiella massiliensis
G001417815	60241	2695326	0.02235017211276113	Bifidobacterium aesculapii
G014042035	60213	4235749	0.014215431556496856	Bacillus haynesii
G000407545	60204	4179993	0.014402894933077639	Enterococcus gilvus
G000715205	60200	3738292	0.016103610953879473	Bacillus zhangzhouensis
G015644585	60159	5727937	0.01050273423049171	Rahnella laticis
G019739075	60147	6607594	0.009102708186973958	Mycolicibacterium farcinogenes
G000402035	60144	6964567	0.008635712744238085	Caballeronia insecticola
G003934285	60130	2640909	0.022768675482570586	Brevundimonas fluminis
G019428685	60109	8298904	0.007243004618441182	Paraburkholderia edwinii
G000756505	60100	2397867	0.02506394224533721	Ornithobacterium rhinotracheale
G004104015	60078	2932226	0.020488870912405796	Actinomyces oricola
G003443895	60063	8100462	0.007414762269115021	Paraburkholderia phosphatilytica
G900458195	60042	2310796	0.025983254255243646	Staphylococcus chromogenes
G008761635	60040	3998545	0.015015461874256762	Nocardioides cynanchi
G016725245	60012	2543550	0.02359379607241847	Mammaliicoccus vitulinus
G003515685	59987	4788543	0.012527192509287272	Neobacillus notoginsengisoli
G009299485	59984	2422122	0.024765061380062608	Bifidobacterium apri
G002858715	59983	4688331	0.012794105194364476	Chimaeribacter coloradensis
G012927405	59970	4684327	0.01280226593916266	Novosphingobium olei
G003259685	59968	2063715	0.02905827597318428	Macrococcus caseolyticus
G007844305	59955	4145985	0.014460978512946863	Denitratisoma oestradiolicum
G005144425	59930	5082441	0.0117915781019396	Agrobacterium larrymoorei
G002803405	59925	2953069	0.020292448297008978	[Clostridium] cocleatum
G019933175	59901	3802928	0.015751284273591296	Edwardsiella tarda
G002201515	59819	3307069	0.01808822253179477	Muribaculum intestinale
G000143365	59816	34887659	0.0017145317775549228	Chaetomium globosum
G003171655	59771	3851305	0.015519674499942227	Sphingosinithalassobacter portus
G006539925	59768	3786974	0.015782521876305463	Glutamicibacter uratoxydans
G014651995	59742	3043862	0.019627039596407457	Lysobacter xinjiangensis
G002108495	59735	2531649	0.023595293028377946	Neisseria canis
G900187125	59734	4653048	0.012837606661268056	Sphingobacterium mizutaii
G014635145	59731	3548376	0.016833334460609587	Nocardioides daphniae
G019192965	59705	4662099	0.012806463354810784	Nocardioides daeguensis
G000425185	59692	4622092	0.012914498456543055	Pleomorphomonas koreensis
G014645635	59687	4231478	0.01410547331216185	Sphingopyxis bauzanensis
G014635565	59666	1777422	0.03356884296469831	Jeotgalicoccus schoeneichii
G000296855	59662	1929082	0.03092766403916474	Lactobacillus gigeriorum
G900343145	59643	2759000	0.021617615077926786	Tessaracoccus timonensis
G004006435	59625	4154245	0.014352788533175101	Bacillus halotolerans
G900445435	59535	3698601	0.016096626805648946	Bacillus tequilensis
G013409345	59534	5027318	0.011842099505143698	Kineococcus aurantiacus
G009659415	59532	2729396	0.021811419083196427	Fundicoccus ignavus
G002104735	59489	5476310	0.010862971599489438	Mycobacterium paraintracellulare
G002151265	59474	4726502	0.012583089989171696	Halomonas desiderata
G000291725	59470	5150741	0.011545911549425606	Pectobacterium wasabiae
G900176425	59436	3229757	0.018402622859862213	Moheibacter sediminis
G016696845	59433	3307069	0.017971502862504533	Muribaculum intestinale
G015278225	59432	5905088	0.01006454095180292	Microbacterium aquimaris
G003709565	59426	4903468	0.012119177692196625	Paracoccus siganidrum
G013623835	59425	4481652	0.01325961944390149	Brevibacterium oceani
G001579945	59422	3467246	0.017138097498706466	Steroidobacter denitrificans
G900091705	59410	3083418	0.01926757903080283	Clostridium mediterraneense
G902376185	59388	3083418	0.01926044409158927	Clostridium mediterraneense
G001688845	59355	3306457	0.017951239045298335	Muribaculum intestinale
G001437235	59349	2128633	0.02788127403831473	Limosilactobacillus ingluviei
G002015075	59338	2298322	0.025817966324997107	Canicola haemoglobinophilus
G009730055	59333	4928910	0.012037752768867762	Yersinia intermedia
G009913435	59320	3005113	0.019739690321129356	Sphingomonas changnyeongensis
G006517625	59297	4656918	0.012733099444740062	Mixta tenebrionis
G000613185	59272	6462170	0.009172151150464937	Mycolicibacterium cosmeticum
G017876315	59271	8125528	0.00729441828272575	Pseudonocardia parietis
G001584185	59261	5730025	0.010342188733906047	Collimonas pratensis
G003254475	59258	4024608	0.014723918453673004	Phenylobacterium soli
G002860405	59257	2641119	0.02243632339171389	Bifidobacterium imperatoris
G000716435	59233	11391025	0.005199971029823919	Streptomyces xylophagus
G004361965	59225	7570346	0.007823288393951874	Pseudonocardia autotrophica
G003148845	59143	5940002	0.009956730654299443	Mucilaginibacter oryzae
G000807775	59140	5592065	0.01057569967444942	Pandoraea fibrosis
G000277125	59118	5402402	0.010942910209199538	Mycobacterium intracellulare
G011762225	59090	4627352	0.012769722294737898	Pseudochelatococcus lubricantis
G001855565	59042	4010874	0.014720482368680742	Chromobacterium amazonense
G014644555	59039	3936820	0.014996621638784603	Glutamicibacter ardleyensis
G010094145	59027	34392727	0.0017162640229139144	Didymella exigua
G002902055	59023	2610574	0.022609203952847153	Staphylococcus kloosii
G010667685	59001	2999404	0.01967090795371347	Bifidobacterium aerophilum
G014395785	58982	4488624	0.013140329865009856	Nocardioides mesophilus
G000497205	58975	3980671	0.01481534143364272	Saccharopolyspora rectivirgula
G001580545	58926	7846140	0.007510189723864219	Paraburkholderia monticola
G900110285	58914	4612616	0.012772361714046866	Paracoccus alcaliphilus
G000765785	58909	2464281	0.023905147180861272	Helicobacter bilis
G003971235	58824	5069854	0.011602700985077676	Chryseobacterium aureum
G002240565	58788	3387205	0.01735590258044612	Clavibacter michiganensis
G012274265	58768	3463397	0.016968311747108403	Sphingopyxis microcysteis
G011046245	58761	5375630	0.010930997855135119	Rhizobium pseudoryzae
G003130795	58748	6776473	0.008669406636756319	Azospirillum thermophilum
G000838485	58741	133894	0.4387127130416598	Autographa californica multiple nucleopolyhedrovirus
G001465795	58728	3505011	0.016755439569233876	Planococcus rifietoensis
G013409205	58704	3307489	0.017748811863017532	Janibacter cremeus
G000013325	58693	4233354	0.013864420504403837	Novosphingobium aromaticivorans
G001855275	58650	5041230	0.011634065495920639	Chromobacterium vaccinii
G900169075	58635	4864739	0.01205306183949437	Chryseobacterium phocaeense
G000921075	58630	93794	0.6250932895494381	Staphylococcus virus Sextaec
G004116975	58606	3930735	0.014909679741829454	Proteus hauseri
G000344155	58604	4634532	0.012645073979422302	Gordonia paraffinivorans
G000428465	58596	5586862	0.010488177442005905	Chitinimonas koreensis
G009827295	58595	3031898	0.019326177859545407	Qipengyuania pelagi
G902833515	58574	8969849	0.006530098778697389	Paraburkholderia caribensis
G003007675	58565	4127326	0.014189574557473774	Marinobacter fuscus
G003258865	58563	6900316	0.008487002624227644	Rhodoplanes roseus
G900460135	58515	1942165	0.030128748072383138	Streptococcus uberis
G002741055	58507	6593819	0.008873006674887498	Paenibacillus ihbetae
G014049385	58464	2264007	0.025823241712591878	Ruoffia halotolerans
G008710745	58461	4201484	0.013914369303798373	Microbacterium rhizomatis
G014138705	58421	7822675	0.007468161466506022	Rhodococcus opacus
G001435425	58418	2791457	0.02092742248940249	Loigolactobacillus coryniformis
G900188155	58418	4725722	0.012361708962143773	Pseudomonas segetis
G016404565	58411	4901655	0.011916587356719311	Serratia odorifera
G001636345	58403	4586895	0.012732578356382694	Cytobacillus gottheilii
G002250625	58399	3721686	0.015691544101248737	Enemella dayhoffiae
G000769985	58368	2700806	0.021611326396638632	Lysobacter defluvii
G900142355	58344	6052784	0.009639200738040544	Flavobacterium johnsoniae
G001584225	58291	5585899	0.010435383811988008	Collimonas pratensis
G009931295	58277	5100278	0.011426239903001366	Pectobacterium odoriferum
G002307355	58277	4826824	0.012073570530021397	Pectobacterium polaris
G001545075	58275	7717123	0.00755138929365257	Caballeronia ptereochthonis
G003546865	58208	2572159	0.02263001626260274	Suicoccus acidiformans
G000959025	58164	4031727	0.014426572037243594	Bacillus intestinalis
G900240335	58137	3073861	0.01891334709019048	Sanguibacter massiliensis
G000182925	58133	41102778	0.0014143326273469885	Neurospora crassa
G001682385	58086	4451751	0.013047899579289137	Azoarcus olearius
G001676705	58041	5878756	0.009873007146409887	Bordetella bronchialis
G000771625	58036	2774325	0.020918962270101735	Bifidobacterium saguini
G900114385	58030	4992778	0.01162278795492209	Geodermatophilus ruber
G014647535	58007	2081830	0.027863466277265676	Thermus composti
G900458435	57999	2576853	0.022507686701569704	Staphylococcus carnosus
G900205605	57953	2612517	0.02218282215962614	Corynebacterium belfantii
G009834025	57946	4018808	0.01441870325728425	Epidermidibacterium keratini
G003945385	57917	7535305	0.007686085699251722	Pseudonocardia autotrophica
G001028705	57841	3863602	0.014970744916272432	Croceicoccus naphthovorans
G008373765	57838	4194874	0.013787780038208537	Nocardioides antri
G000394035	57825	3931446	0.014708328691275424	Enterococcus phoeniculicola
G002288545	57803	5008416	0.011541173896098088	Pectobacterium polaris
G900444945	57801	2236540	0.025843937510619083	Actinobacillus lignieresii
G900454325	57788	2420085	0.023878500135325824	Oligella urethralis
G000372245	57778	2648143	0.021818308150277382	Corynebacterium doosanense
G900019265	57776	7283694	0.007932238778839418	Paraburkholderia ribeironis
G900450925	57761	2458835	0.023491206201310785	Glaesserella parasuis
G004005865	57756	4883673	0.01182634463855381	Sphingomonas crocodyli
G012033695	57745	4983734	0.011586693832375483	Pseudomonas quercus
G003416765	57741	2108086	0.027390248784916745	Paratractidigestivibacter faecalis
G000499425	57738	45898889	0.0012579389448838293	Eimeria acervulina
G016804345	57689	5698891	0.010122846708245517	Rhodococcus ruber
G002108605	57675	2326479	0.024790681540645756	Neisseria animaloris
G002865585	57660	3840802	0.015012489578999385	Nocardioides houyundeii
G000710755	57659	3962448	0.014551358150315158	Saccharopolyspora rectivirgula
G015326725	57657	3789070	0.015216662663925448	Anoxybacillus caldiproteolyticus
G904846425	57655	3275673	0.0176009632219089	Psychrobacter phenylpyruvicus
G002770595	57643	4376354	0.013171466476432208	Chryseobacterium camelliae
G001701045	57640	3585187	0.016077264588987967	Cloacibacillus porcorum
G003668715	57639	4816292	0.011967505292453199	Hafnia alvei
G009826815	57625	2232539	0.02581141919581248	Pasteurella canis
G001050095	57621	2712961	0.021239155299320557	Enterococcus massiliensis
G900635775	57613	2230476	0.02582991253884821	Avibacterium volantium
G002086695	57591	6010023	0.009582492446368341	Mycolicibacterium rhodesiae
G015351765	57587	2863992	0.020107248902929895	Clostridium vitabionis
G014640215	57565	6023795	0.009556268100093048	Niveispirillum cyanobacteriorum
G003576365	57547	3064690	0.018777429364797094	Clavibacter michiganensis
G003184925	57542	35664554	0.001613422671709283	Aspergillus vadensis
G900163675	57537	2968361	0.01938342405118515	Corynebacterium casei
G003568585	57471	3073361	0.01869972320205794	Meiothermus taiwanensis
G900142395	57462	4769007	0.012049049204582841	Hymenobacter psychrotolerans
G003609575	57439	3933350	0.01460307371578934	Pelobium manganitolerans
G001686925	57434	5905555	0.009725419541431754	Flavobacterium piscis
G009193305	57420	2335850	0.024582057923239933	Bifidobacterium cebidarum
G000428045	57419	4589250	0.012511630440703818	Sedimenticola selenatireducens
G004001245	57415	3246214	0.017686757558189325	Sulfurivermis fontis
G003704105	57361	2976438	0.01927169321181896	Brevundimonas lutea
G009831665	57352	3210206	0.017865520156650383	Serratia symbiotica
G001636395	57307	5668212	0.010110242877295344	Neobacillus novalis
G904848645	57295	9752318	0.0058750135096086896	Paraburkholderia sabiae
G014200015	57244	5288113	0.010825033428748592	Aminobacter niigataensis
G001436575	57222	1908334	0.029985317035697106	Lactobacillus gigeriorum
G000153125	57217	4351117	0.01314995666629971	Congregibacter litoralis
G014647595	57215	4653263	0.01229567295035763	Paenarthrobacter histidinolovorans
G015352445	57196	4752323	0.01203537722499081	Nocardioides agariphilus
G000482785	57171	5185448	0.011025276890251335	Derxia gummosa
G900157365	57171	6249009	0.009148810635414352	Mycobacterium numidiamassiliense
G900445655	57161	2331488	0.024516960842174612	Bergeyella zoohelcum
G012030425	57151	6020461	0.009492794654761487	Sphingobacterium kitahiroshimense
G002221975	57137	6042995	0.009455079807280992	Flavobacterium johnsoniae
G900100045	57113	5192092	0.01099999768879288	Paracoccus denitrificans
G010728325	57093	5929191	0.009629138275356622	Mycolicibacterium poriferae
G000307875	57081	5375064	0.010619594482968018	Neobacillus bataviensis
G004354795	57072	2771493	0.020592510967915128	Lentilactobacillus hilgardii
G900100565	57067	10307868	0.005536256382018085	Paraburkholderia steynii
G000735375	57066	4823218	0.011831519952032025	Hafnia alvei
G014203155	57056	4851971	0.011759344810593469	Shinella fusca
G012927305	57033	5587314	0.010207588118369578	Hymenobacter polaris
G009690845	57022	1769873	0.03221813090543785	Campylobacter portucalensis
G016811235	56999	6676703	0.008536997976396433	Microvirga arabica
G003966225	56972	5678095	0.010033646848106627	Shewanella canadensis
G017873175	56967	6976873	0.00816511924468168	Rhizobium petrolearium
G000758685	56947	5658798	0.010063444568970301	Paenibacillus stellifer
G000521695	56915	2131927	0.026696505086712632	Mannheimia varigena
G900107385	56900	3192694	0.017821939716114354	Tessaracoccus flavus
G002982115	56865	4681723	0.012146169262897442	Lysinibacillus sphaericus
G014879975	56862	5668227	0.010031708327842198	Vibrio bathopelagicus
G002504285	56850	3720188	0.015281485774374843	Edwardsiella tarda
G002872075	56848	3829300	0.014845533126158827	Microbacterium kitamiense
G000226215	56846	3353577	0.01695085575789672	Dietzia alimentaria
G009668655	56808	3385606	0.016779270830687327	Aequorivita lutea
G001570425	56761	7388874	0.007681955329052844	Mycolicibacterium brisbanense
G000739835	56739	9930702	0.005713493366329993	Paraburkholderia terrae
G902459595	56733	4962982	0.011431232271243378	Pandoraea soli
G000276825	56721	5501090	0.010310865664804611	Mycobacterium paraintracellulare
G014137995	56721	6512139	0.008710041355075498	Promicromonospora sukumoe
G013377235	56710	2139787	0.026502637879377712	Mannheimia varigena
G014642595	56694	4117472	0.013769128241794966	Croceicoccus mobilis
G000230915	56675	6807051	0.008325925573350339	Paenibacillus lactis
G003288115	56662	2290452	0.024738348587964296	Ligilactobacillus murinus
G002884495	56659	3851193	0.014712064547271456	Rummeliibacillus pycnus
G004803715	56623	3040302	0.01862413668115865	Luteimonas yindakuii
G001753695	56607	4256516	0.013298904550106237	[Butyribacterium] methylotrophicum
G000751215	56585	8052245	0.007027232777939568	Caballeronia glathei
G001936335	56577	1610352	0.0351333124683299	Amylolactobacillus amylophilus
G005116465	56572	4822240	0.011731477487640599	Robertmurraya kyonggiensis
G009831415	56554	4710154	0.01200682610377495	Yersinia canariae
G002901825	56553	2769042	0.020423308855553653	Mammaliicoccus sciuri
G003290385	56502	2318657	0.02436841671709097	Actinobacillus pleuropneumoniae
G900631605	56495	3261460	0.017321996897095165	Arthrobacter agilis
G008275125	56469	4279774	0.013194388301812198	Chromobacterium paludis
G000001985	56422	28652885	0.0019691559855141987	Talaromyces marneffei
G018304945	56412	5625216	0.0100284149088675	Collimonas humicola
G004137085	56405	5802791	0.009720322513769667	Lichenibacterium ramalinae
G014541205	56390	2155161	0.02616509857036203	Mannheimia bovis
G007995155	56383	4916069	0.0114691229923746	Bacillus dafuensis
G002014975	56375	2756847	0.020449085495132663	Moraxella bovis
G000771645	56373	3264799	0.01726691290949305	Bifidobacterium biavatii
G000473995	56370	5107814	0.011036032243930573	Clostridium saccharobutylicum
G000002655	56367	29385098	0.0019182171861397228	Aspergillus fumigatus
G902386925	56330	3377915	0.01667596727567153	Arabia massiliensis
G016583765	56327	2778004	0.02027606871696369	Chromatium weissei
G014280875	56320	5132869	0.010972421076789609	Rhizobium daejeonense
G002812485	56310	5032467	0.011189343119388562	Dickeya fangzhongdai
G010731935	56295	5527834	0.010183916521371662	Mycobacterium paraintracellulare
G000225505	56292	5074170	0.011093834065472777	Gordonia alkanivorans
G002290025	56255	2646250	0.02125838450637695	Enterococcus thailandicus
G000835165	56249	2729259	0.020609623344651423	Corynebacterium marinum
G000271325	56234	3984249	0.014114077709500586	Solibacillus silvestris
G001687665	56208	3319351	0.016933430661596197	Planococcus donghaensis
G003367395	56198	5593741	0.010046585996741715	Pseudolabrys taiwanensis
G900454345	56194	2386401	0.02354759321673097	Oligella urethralis
G003254525	56194	4185563	0.01342567296203641	Phenylobacterium kunshanense
G014199295	56182	4433597	0.012671877935680668	Sphingopyxis panaciterrulae
G016756055	56179	5357632	0.01048578924420341	Mycobacterium paraintracellulare
G008801815	56178	4342312	0.012937347661798599	Edwardsiella anguillarum
G000527765	56170	32843075	0.0017102539880933805	Bipolaris victoriae
G001420715	56163	5298052	0.010600688705962116	Margalitia shackletonii
G001274725	56150	5674348	0.0098954100101016	Sporosarcina globispora
G000237995	56125	1978953	0.028360956526001374	Pediococcus claussenii
G002222045	56105	5882286	0.009537958541968207	Flavobacterium piscis
G004343035	56104	3169058	0.017703683555176333	Longibaculum muris
G001855555	56077	4744087	0.011820398740579588	Chromobacterium sphagni
G003627095	56055	2758450	0.020321194873932826	Lactococcus allomyrinae
G000021985	56047	3464554	0.016177262643330137	Thioalkalivibrio sulfidiphilus
G000466985	56042	2981771	0.018794870565177542	Brevundimonas abyssalis
G002218025	56042	4140851	0.013533933000728594	Vibrio casei
G002240635	56040	3318555	0.01688686792896306	Clavibacter michiganensis
G012910815	56038	5024383	0.011153210254871095	Azoarcus communis
G014199535	56032	5041970	0.011113116500098176	Hymenobacter latericoloratus
G002162215	56021	2183505	0.025656456019106894	Histophilus somni
G003367905	56010	2652760	0.021113858773503823	Megasphaera stantonii
G003444775	55978	4157370	0.013464762578264624	Deinococcus ficus
G000828895	55972	2574013	0.0217450339217401	Serpentinimonas raichei
G014297595	55937	2933091	0.019071007343447577	Neisseria musculi
G000355695	55914	3063596	0.01825110099373416	Clavibacter michiganensis
G016907365	55884	4326429	0.012916888269748562	Oerskovia paurometabola
G003096995	55855	1990253	0.02806427122581903	Pasteurella langaaensis
G002102065	55853	6469637	0.008633096416383176	Mycolicibacterium conceptionense
G016028275	55811	2571374	0.02170473840055939	Staphylococcus carnosus
G014202325	55809	5041431	0.011070071176219609	Hymenobacter luteus
G000025965	55796	4727295	0.011802944389973547	Aromatoleum aromaticum
G001029105	55775	5732704	0.009729265631018103	Pandoraea faecigallinarum
G000026985	55753	4072907	0.013688748601428906	Erwinia pyrifoliae
G009650015	55746	3274903	0.017022183557803085	Loigolactobacillus bifermentans
G002441695	55744	2406463	0.02316428717167062	Lactococcus piscium
G000869385	55736	134417	0.4146499326722066	Autographa californica multiple nucleopolyhedrovirus
G000425845	55726	2346222	0.023751375615777195	Jeotgalicoccus psychrophilus
G900044055	55716	9617253	0.005793338284851194	Caballeronia calidae
G001889165	55710	4361296	0.012773725975031276	Bacillus weihaiensis
G009600985	55707	2850864	0.019540391965383125	Companilactobacillus halodurans
G007004635	55700	4186793	0.013303738684955286	Planococcus soli
G900453765	55691	4274867	0.013027539804162328	Myroides odoratimimus
G008803015	55685	2096943	0.02655532363063755	Streptococcus ratti
G007989485	55683	5093532	0.01093209976888336	Paracoccus denitrificans
G001544495	55682	7059349	0.007887696160085016	Caballeronia telluris
G000178495	55675	2318649	0.024011827577179644	Actinobacillus pleuropneumoniae
G000523455	55642	31374457	0.00177348089243425	Bipolaris oryzae
G004803695	55639	3430502	0.016218909069284904	Muribaculum gordoncarteri
G000313135	55606	42027484	0.0013230865782971925	Acanthamoeba castellanii
G000237365	55602	7530361	0.007383709758403348	Azospirillum baldaniorum
G000423225	55592	4839423	0.01148731987263771	Kaistia adipata
G001857965	55588	3851214	0.014433890196701611	Flavobacterium commune
G003339865	55582	5448620	0.010201115144752249	Pedobacter chinensis
G904845895	55581	3090078	0.017986924601903254	Psychrobacter adeliensis
G004801305	55579	4603145	0.012074136269876357	Azoarcus rhizosphaerae
G000160575	55573	1980463	0.028060610069463556	Weissella paramesenteroides
G019308305	55566	4087622	0.013593722707236628	Microbacterium resistens
G900091565	55514	6062057	0.009157617620553551	Micromonospora marina
G014635185	55513	3897910	0.014241734673196662	Microbacterium murale
G013409785	55506	3906867	0.014207291929825101	Microbacterium immunditiarum
G003113495	55501	3799705	0.014606660253888131	Edwardsiella tarda
G020510565	55500	4150051	0.013373329628961187	Ferribacterium limneticum
G004010955	55497	3107761	0.017857550821958317	Actinomyces wuliandei
G008831305	55496	3429761	0.016180719297933587	Kocuria coralli
G001976145	55477	5014378	0.011063585553382693	Serratia oryzae
G002952315	55467	4075701	0.013609192627231488	Erwinia pyrifoliae
G000170995	55466	39024506	0.0014213120340331791	Trichoderma virens
G000611675	55466	3653746	0.015180584528864349	Flavobacterium succinicans
G001267695	55416	4039940	0.013717035401515865	Bacillus velezensis
G006547045	55406	3857091	0.014364711644086177	Lysobacter alkalisoli
G001311355	55378	3106521	0.017826372330977322	Lentilactobacillus parafarraginis
G001570905	55340	2140935	0.025848519455284723	Pseudoclavibacter alba
G012648005	55328	4031121	0.01372521440065927	Bacillus mojavensis
G900104705	55320	2773310	0.019947283210315473	Agrococcus carbonis
G007827555	55316	3779322	0.014636487708641921	Aeribacillus composti
G007989225	55274	4426728	0.012486423380880867	Cellulomonas hominis
