gotu	covered_length	total_length	coverage_ratio	strain
G001743935	99236	170788	0.5810478487949973	Escherichia virus AREG1
G003606385	99185	3025012	0.03278829968277812	Actinomyces lilanjuaniae
G013415235	99156	1807830	0.054848077529413716	Gemella palaticanis
G000493735	99119	2497215	0.039691816683785734	Carnobacterium inhibens
G016647785	99100	79670633	0.001243871126265559	Suillus fuscotomentosus
G019331805	99087	2477826	0.03998949078748871	Bifidobacterium pongonis
G003966255	99083	4609088	0.02149731139869753	Bacillus yapensis
G001975955	99056	2996750	0.03305447568198882	Microbacterium oleivorans
G000621045	99053	3604475	0.027480562356515165	Acinetobacter baylyi
G900453285	99044	2762003	0.035859483135970524	Moraxella caprae
G000828895	98989	2574013	0.03845707072963501	Serpentinimonas raichei
G014396975	98980	3456638	0.028634760133979895	Thermomonas carbonis
G011046895	98945	4984190	0.019851771300853298	Rhizobium rhizoryzae
G002160355	98941	2998938	0.03299201250576037	Butyricicoccus pullicaecorum
G900119495	98878	1684427	0.05870126755270487	Arcanobacterium urinimassiliense
G900108255	98871	3773771	0.02619952297052471	Thauera chlorobenzoica
G000455245	98823	2672791	0.03697371025269092	Nesterenkonia massiliensis
G003259835	98735	2822059	0.03498686597268165	Flavobacterium aquaticum
G900111805	98707	4083406	0.02417271268152126	Rhodococcus kroppenstedtii
G010748935	98678	4432515	0.022262304808895177	Providencia vermicola
G014117465	98566	36995722	0.0026642539913128336	Aspergillus flavus
G019444005	98548	2563496	0.03844281403208743	Liquorilactobacillus nagelii
G001420695	98506	6279395	0.015687180054766423	Brevibacillus choshinensis
G002192415	98433	8542333	0.011522964510983124	Paenibacillus donghaensis
G900155365	98409	1876492	0.05244306930165436	Collinsella bouchesdurhonensis
G900105045	98382	4441057	0.02215283433651043	Brevibacterium sandarakinum
G005280205	98361	4609088	0.021340664357026813	Bacillus yapensis
G900090045	98330	33613286	0.002925331370458693	Plasmodium malariae
G900111225	98327	3543029	0.02775224250210766	Halopseudomonas bauzanensis
G001998825	98324	2487405	0.039528745821448455	Rodentibacter mrazii
G001591325	98267	4337782	0.02265374331859001	Shewanella putrefaciens
G900110605	98239	4089293	0.024023468115393052	Epilithonimonas lactis
G017875755	98155	6498562	0.015104110724803426	Pantoea cypripedii
G001182045	98147	2477004	0.039623270693143815	Dakarella massiliensis
G001676745	98135	5966919	0.016446511172683927	Bordetella bronchialis
G014982975	98113	3009620	0.03259979665206903	Sellimonas monacensis
G003343305	98109	3945384	0.024866781028158477	Enterococcus gilvus
G900100695	98093	4451850	0.022034210496759774	Klenkia brasiliensis
G900458365	98035	2654579	0.036930526460127955	Staphylococcus carnosus
G003314995	97931	4650352	0.021058835976287386	Pseudochrobactrum asaccharolyticum
G007714185	97922	5779752	0.016942249425234854	Mycobacterium helveticum
G000239055	97914	4970127	0.019700502622971204	Mycobacteroides abscessus
G005498985	97875	19566268	0.005002231391290357	Sporisorium graminicola
G910573815	97847	3622748	0.027009055004653927	Barrientosiimonas humi
G001307105	97828	3649605	0.026805092605912146	Bacillus australimaris
G003764585	97786	166848	0.5860783467587265	Escherichia virus KIT03
G014644275	97764	4586648	0.02131491232813157	Franconibacter daqui
G003194625	97749	3583877	0.02727465256201594	Nocardioides solisilvae
G000934545	97731	2934611	0.03330288068844559	Rugosibacter aromaticivorans
G002086215	97722	5001285	0.019539378379756403	Mycobacterium heidelbergense
G002955385	97678	166002	0.588414597414489	Shigella virus Sf21
G008803015	97677	2096943	0.04658066528274731	Streptococcus ratti
G000615005	97658	4328944	0.02255931238657742	Shewanella putrefaciens
G016919465	97586	4619857	0.021123164634749517	Tsukamurella tyrosinosolvens
G003595525	97518	2067991	0.04715591122011653	Streptococcus respiraculi
G016890025	97461	2654581	0.036714268654827256	Staphylococcus carnosus
G008929045	97456	6800194	0.014331355840730427	Noviherbaspirillum aerium
G000785495	97456	5637360	0.017287524656931612	Pimelobacter simplex
G019880585	97387	6570349	0.014822195898574033	Sphingomonas colocasiae
G900458505	97369	2684832	0.03626632876842946	Mammaliicoccus fleurettii
G000172815	97361	3834298	0.02539213175397426	Bacillus pumilus
G001663175	97329	3090363	0.03149435842973786	Erythrobacter neustonensis
G000820185	97265	4756221	0.020450058985904986	Aeromonas tecta
G000010525	97202	5369772	0.018101699662481013	Azorhizobium caulinodans
G009933595	97200	1906794	0.05097561666336269	Ligilactobacillus animalis
G001623875	97199	6635410	0.014648529631175768	Clostridium magnum
G003177215	97195	166083	0.5852194384735343	Escherichia virus NBG2
G001544795	97132	8328079	0.011663193877003328	Caballeronia temeraria
G014898535	97090	44368420	0.0021882681420704185	Botrytis deweyae
G002629005	97054	167678	0.5788117701785566	Shigella virus Sf23
G014652775	97023	3447393	0.02814387567648945	Thermomonas carbonis
G009911595	96990	3682733	0.026336419175650258	Colidextribacter sp. OB.20
G001792625	96985	4892189	0.01982445894874462	Mycobacteroides abscessus
G003336745	96964	2164586	0.04479563297554359	Thermus caldifontis
G008153345	96859	3372116	0.028723507732236968	Treponema phagedenis
G900454865	96843	2344838	0.04130050775362733	Pasteurella canis
G014875975	96799	3506641	0.027604479614537103	Deinococcus wulumuqiensis
G003367395	96796	5593741	0.017304340690782787	Pseudolabrys taiwanensis
G000152245	96775	4316707	0.022418709446807485	Eubacterium callanderi
G900103175	96750	4783084	0.020227535205319412	Tsukamurella pulmonis
G002846995	96726	4962450	0.019491581779161504	Dickeya solani
G011808225	96680	4460629	0.02167407332015283	Cedecea colo
G000402035	96581	6964567	0.013867480921642365	Caballeronia insecticola
G900460155	96523	4773484	0.02022066063277891	Tsukamurella pulmonis
G000400485	96503	2879383	0.03351516626999604	Agrococcus pavilionensis
G003288095	96503	5034221	0.019169400787132706	Rhodococcus pyridinivorans
G000226875	96484	2355050	0.040968981550285555	Neisseria shayeganii
G000295855	96466	6351358	0.015188247930600038	Mycolicibacterium fortuitum
G000801145	96449	2431533	0.039665922691569475	Actinobacillus equuli
G001885955	96426	2839244	0.03396185745219502	Enterococcus hirae
G000497265	96363	4978382	0.01935628885047391	Mycobacteroides abscessus
G016026735	96335	4995010	0.019286247675179828	Serratia rubidaea
G010728925	96258	5964999	0.016137135982755405	Mycolicibacterium gadium
G000187935	96254	2164480	0.044469803370786515	Streptococcus parauberis
G000819845	96254	4475638	0.021506207606602677	Aeromonas enteropelogenes
G011046245	96201	5375630	0.0178957629152304	Rhizobium pseudoryzae
G900636745	96174	2451991	0.039222819333349916	Actinobacillus equuli
G001544915	96174	9144127	0.010517570458065598	Caballeronia pedi
G014647555	96154	4378966	0.021958151764594657	Shewanella putrefaciens
G003258865	96125	6900316	0.013930521442786099	Rhodoplanes roseus
G000818395	96113	5385145	0.017847801684077215	Noviherbaspirillum autotrophicum
G001435665	96019	1539328	0.06237721915017462	Lactobacillus amylolyticus
G900459215	96014	2432116	0.03947755781385427	Streptococcus criceti
G000017265	95980	4379251	0.021916989914485378	Phenylobacterium zucineum
G900454285	95851	2838514	0.03376802087289335	Oligella ureolytica
G003594835	95829	4912270	0.019508088928336595	Paracoccus siganidrum
G903166545	95815	5499542	0.01742235989833335	Metabacillus schmidteae
G900105435	95759	4714493	0.0203116220556484	Gordonia malaquae
G000758705	95746	7166464	0.013360284793169966	Paenibacillus graminis
G900078675	95695	5929817	0.016137934779437545	Mycobacterium interjectum
G002149015	95693	5758197	0.016618570014190207	Gordonia lacunae
G001028705	95691	3863602	0.024767302636244624	Croceicoccus naphthovorans
G003635045	95650	4023595	0.023772273302854786	Terracoccus luteus
G016028795	95613	2170993	0.044041136935955114	Macrococcus caseolyticus
G001434335	95611	2080330	0.04595953526603952	Lactobacillus kalixensis
G004122115	95598	3069922	0.031140204865139895	Sphingobium fluviale
G016028735	95582	2832876	0.0337402696058705	Oligella ureolytica
G014875745	95567	3875516	0.024659167966278556	Deinococcus wulumuqiensis
G016918095	95560	4257513	0.02244502835340726	Nakamurella flavida
G014205075	95478	3037642	0.03143161702399427	Microbacterium ginsengiterrae
G014645755	95358	5110544	0.018659070345544426	Modestobacter marinus
G004777465	95331	3558816	0.026787279814410186	Nocardioides daphniae
G016806835	95326	7656606	0.012450163949927684	Skermanella rosea
G016900595	95285	3119637	0.03054361773501212	Faecalicatena fissicatena
G018390555	95283	5481325	0.017383205703000643	Ancylobacter oerskovii
G900157385	95277	6029802	0.015801016351780706	Mycobacterium terramassiliense
G011762225	95275	4627352	0.02058952938959474	Pseudochelatococcus lubricantis
G014145505	95256	1720994	0.05534940853948358	Limosilactobacillus fastidiosus
G902375405	95251	2884609	0.03302041975186239	Actinomyces polynesiensis
G013201365	95247	167948	0.5671219663229095	Yersinia virus ZN18
G014196205	95215	3231954	0.029460505935418636	Anoxybacillus voinovskiensis
G900446135	95196	3283406	0.028993063909854584	Brucella ovis
G000741615	95167	2280534	0.04173013864296696	Bifidobacterium merycicum
G004011905	95124	4979676	0.01910244762912286	Gordonia alkanivorans
G000421845	95120	2965232	0.03207843433498627	Leucobacter chironomi
G000832075	95118	3386516	0.028087273173964037	Sanguibacteroides justesenii
G900446005	95116	3281452	0.028985948903107527	Brucella abortus
G901553735	95049	1954699	0.04862590096991915	Streptococcus porcinus
G014646615	95029	3245600	0.029279332018733055	Anoxybacillus voinovskiensis
G900015215	95010	2588213	0.03670872528652008	Romboutsia ilealis
G003024475	94983	3647225	0.026042539190754613	Arthrobacter woluwensis
G902386925	94970	3377915	0.02811497625014247	Arabia massiliensis
G001552785	94960	1452805	0.06536321116736245	Atopobium deltae
G000382285	94948	4120391	0.023043444177991847	Solimonas variicoloris
G014875785	94910	3716314	0.025538746187754854	Deinococcus wulumuqiensis
G001661255	94867	14146466	0.006706056480820015	Wickerhamomyces anomalus
G000761485	94818	4956412	0.019130370921545667	Modestobacter caceresii
G000770945	94816	2279307	0.04159860869992502	Bifidobacterium merycicum
G003614975	94777	5502942	0.01722296909544022	Rahnella bruchi
G003019255	94769	2639058	0.03591016188352056	Staphylococcus kloosii
G002797855	94727	3882675	0.024397354916391407	Compostimonas suwonensis
G003709565	94661	4903468	0.01930490828124095	Paracoccus siganidrum
G018917845	94635	3871740	0.02444249872150506	Tissierella pigra
G900142355	94612	6052784	0.015631154192847458	Flavobacterium johnsoniae
G006717095	94608	5160336	0.018333689899262373	Blastococcus colisei
G000820725	94608	2884609	0.03279751259182787	Actinomyces polynesiensis
G900447955	94549	4628706	0.02042665920021708	Enterococcus malodoratus
G003416765	94515	2108086	0.044834508649077884	Paratractidigestivibacter faecalis
G003207695	94465	4608244	0.020499131556401963	Franconibacter helveticus
G002221975	94444	6042995	0.015628674192184503	Flavobacterium johnsoniae
G013425765	94400	3727259	0.025326922545495227	Luteimonas deserti
G001523725	94391	5562613	0.016968823824342984	Burkholderia singularis
G014049385	94378	2264007	0.041686266871083	Ruoffia halotolerans
G016587815	94346	2373923	0.03974265382659842	Lactobacillus nasalidis
G003952265	94303	2608471	0.03615259667445028	Flaviflexus salsibiostraticola
G003328705	94250	168805	0.5583365421640354	Escherichia virus EC121
G004328965	94206	4715692	0.019977131670176933	Chryseobacterium gleum
G900113685	94192	4519090	0.020843134347844367	Nocardioides psychrotolerans
G900167105	94127	2034474	0.046266012738427724	Porphyromonas circumdentaria
G902373955	94110	3813202	0.024680045798780133	Clostridium tertium
G000767175	94040	3984926	0.023598932577418	Cellulomonas carbonis
G000420445	94021	1920901	0.048946301761517125	Actinotignum urinale
G900114845	93996	5632055	0.016689467698735187	Pimelobacter simplex
G900114765	93973	3935774	0.023876625029790835	Halopseudomonas pachastrellae
G014191425	93969	2617339	0.03590249486214816	Helcobacillus massiliensis
G013408745	93907	3917147	0.023973315272569552	Leifsonia soli
G016907515	93884	5815017	0.016145094674701724	Nocardioides nitrophenolicus
G900604955	93868	1867701	0.05025857993329767	Neoactinobaculum massilliense
G003202165	93844	4995196	0.01878685040586996	Halomonas heilongjiangensis
G019048105	93841	4641982	0.02021571819968281	Providencia rettgeri
G004216915	93780	4315429	0.02173132729098312	Motilibacter rhizosphaerae
G012360975	93779	168642	0.5560833007198681	Escherichia virus IME537
G900458545	93752	2891565	0.03242258085154579	Staphylococcus intermedius
G000175195	93751	2429184	0.038593618268521444	Actinobacillus minor
G018588945	93735	3424531	0.02737163132703427	Microbacterium flavescens
G018207515	93717	7708938	0.012156927452263853	Paenibacillus tritici
G014875735	93685	4032619	0.023231800475075875	Deinococcus wulumuqiensis
G001404935	93672	3532005	0.026520913758615858	Blautia hydrogenotrophica
G018555455	93656	2697681	0.03471722564676846	Bifidobacterium colobi
G014206885	93634	2034044	0.04603341913940898	Porphyromonas circumdentaria
G006335145	93595	6006611	0.015581997901978338	Rhizobium smilacinae
G016587775	93594	2342734	0.039950758387422555	Lactobacillus nasalidis
G009711185	93576	3907698	0.023946579290415996	Paracoccus limosus
G004168035	93575	4714487	0.019848394957924374	Nocardioides iriomotensis
G007992415	93497	4496547	0.02079306632400373	Nocardioides psychrotolerans
G014211955	93484	4268643	0.021900168273617633	Croceicoccus marinus
G009720865	93483	7034158	0.013289863548700499	Massilia ginsengisoli
G018604565	93476	3396686	0.027519764853153928	Exiguobacterium acetylicum
G009828495	93427	172360	0.5420457182640984	Salmonella virus SNUABM-01
G010450915	93390	7105405	0.01314351539426676	Paenibacillus jilunlii
G000300915	93319	2078360	0.04490030601050828	Streptococcus iniae
G900168205	93306	4859233	0.01920179583897294	Chryseobacterium balustinum
G003382285	93303	3954262	0.02359555335483587	Lysobacter soli
G009601405	93259	7157096	0.0130302849088513	Sinorhizobium fredii
G014898435	93100	61290240	0.0015190020466553892	Botrytis sinoallii
G014280875	93088	5132869	0.018135666427489188	Rhizobium daejeonense
G017378515	93078	2739637	0.03397457400378225	Bifidobacterium saguini
G002101815	93073	5620528	0.016559476262728343	Mycobacterium paraense
G016907545	93043	3973023	0.023418691510217787	Paenarthrobacter ilicis
G004803715	93010	3040302	0.03059235562782908	Luteimonas yindakuii
G010537335	93005	2488096	0.03737998855349633	Amedibacterium intestinale
G000820065	92989	4742687	0.01960681782289238	Aeromonas salmonicida
G900107215	92965	1968004	0.04723821699549391	Acetomicrobium thermoterrenum
G004524775	92919	1772416	0.05242505145518885	Helcococcus ovis
G000264765	92910	4329692	0.021458801226507566	Edwardsiella anguillarum
G900105995	92888	3769689	0.024640759489708567	Pseudomonas pohangensis
G000341145	92841	5332212	0.01741134823596661	Nocardiopsis xinjiangensis
G003751265	92836	3839389	0.024179889039636256	Pseudokineococcus lusitanus
G000702905	92802	2413858	0.038445509222166344	Mitsuokella jalaludinii
G001375595	92800	3328670	0.027879002724812012	Phenylobacterium immobile
G016908645	92742	2228803	0.041610676223964166	Streptococcus loxodontisalivarius
G001909285	92708	2921149	0.031736826844505364	Exiguobacterium profundum
G003609715	92706	5080450	0.01824759617750396	Mycobacteroides abscessus
G001643305	92678	4730503	0.019591574088421465	Aeromonas salmonicida
G000425185	92661	4622092	0.020047415758924745	Pleomorphomonas koreensis
G000092505	92614	2101887	0.04406231162759939	Leuconostoc kimchii
G000769985	92603	2700806	0.03428717205160237	Lysobacter defluvii
G014645235	92603	2830801	0.03271264917597528	Agrococcus terreus
G006538965	92545	5615819	0.016479341659693805	Pimelobacter simplex
G003431405	92544	2365525	0.0391219708098625	Actinobacillus pleuropneumoniae
G003602095	92472	5459691	0.016937222271370303	Rahnella woolbedingensis
G010731735	92461	6250641	0.0147922429075674	Mycolicibacterium sediminis
G000173815	92432	4550100	0.020314278807059185	Marvinbryantia formatexigens
G002162355	92428	5249768	0.01760611135577801	Tumebacillus avium
G002937035	92405	4903189	0.018845898047168894	Paracoccus denitrificans
G014174215	92342	4298736	0.02148119819407379	Gluconacetobacter tumulicola
G002938435	92293	4525159	0.02039552643343582	Blastococcus saxobsidens
G016907675	92290	5200084	0.017747790228004007	Geodermatophilus bullaregiensis
G001792615	92269	4984477	0.018511270089118678	Mycobacteroides abscessus
G000407185	92168	4627234	0.019918594996492504	Enterococcus malodoratus
G003815875	92130	5618212	0.016398455594057327	Chryseobacterium lactis
G000187975	92098	2418578	0.03807940037493106	Streptococcus criceti
G900110815	92081	2061551	0.044665885054505076	Aliicoccus persicus
G006770265	92033	2156377	0.04267945725631464	Lactococcus carnosus
G000239035	92031	5048427	0.018229638657744282	Mycobacteroides abscessus
G019780885	92027	6958714	0.013224713646803131	Azospirillum formosense
G003614925	92026	4459007	0.020638227300383248	Arthrobacter celericrescens
G014069315	91962	2661901	0.03454749068428916	Levilactobacillus suantsaii
G900002825	91920	3878813	0.023697971518606337	Romboutsia lituseburensis
G015453285	91900	4035126	0.022775001325856987	Lysobacter niastensis
G006476065	91879	2358797	0.038951635091955775	Luteimonas lumbrici
G003385415	91856	4322309	0.021251604177304307	Chryseobacterium piscium
G002027585	91835	2351167	0.03905932670882162	Moraxella atlantae
G001619695	91832	2860215	0.03210667729523829	Crenobacter luteus
G013378445	91829	5606668	0.0163785335603963	Rhizobium rhizolycopersici
G004028095	91785	4402012	0.02085069281955615	Paenarthrobacter ureafaciens
G007989805	91671	4444053	0.020627791792762147	Cellulomonas xylanilytica
G016724565	91609	2669388	0.03431835312064039	Staphylococcus condimenti
G003584015	91578	4383777	0.020890204953399775	Aurantiacibacter xanthus
G900129045	91577	2274963	0.040254281058637	Bifidobacterium merycicum
G900105305	91570	2633185	0.03477537658766854	Corynebacterium timonense
G000744375	91540	4041508	0.02264996135106005	Carnobacterium gallinarum
G010726765	91523	6301701	0.014523538961940594	Mycobacterium gallinarum
G001941465	91455	2758653	0.033152049206623666	Corynebacterium flavescens
G008710705	91438	3178585	0.028766888411038246	Microbacterium radiodurans
G008039575	91411	3828963	0.023873565767023604	Zeimonas arvi
G004342685	91411	3578918	0.025541518414224633	Sphingobacterium alimentarium
G900113825	91386	7607939	0.01201192596312878	Paraburkholderia megapolitana
G014192375	91373	3630488	0.025168241845173432	Endobacter medicaginis
G002086165	91372	5901891	0.015481817607271974	Mycobacterium bouchedurhonense
G015711475	91370	2526250	0.03616823354774864	Actinomyces trachealis
G018390695	91370	5805862	0.01573754250445498	Ancylobacter sonchi
G002285715	91362	5285662	0.017284873682804538	Mycobacterium marseillense
G000300535	91358	3614578	0.02527487302805473	Bacillus xiamenensis
G002160865	91308	2786619	0.03276658918926484	Massilimicrobiota timonensis
G000687475	91291	37158276	0.0024568147348924367	Ustilaginoidea virens
G014054885	91280	2501534	0.036489609975319144	Neisseria wadsworthii
G000820205	91255	4337765	0.021037331436811354	Aeromonas enteropelogenes
G006716095	91235	3645572	0.025026251024530582	Barrientosiimonas humi
G001654865	91095	4805636	0.0189558676520652	Buttiauxella noackiae
G000383315	91094	4090635	0.022268914239476266	Cryocola sp. 340MFSha3.1
G015278355	91070	4443745	0.020493975239353292	Microbacterium yannicii
G014645575	91057	3488874	0.02609925150635993	Deinococcus wulumuqiensis
G014196525	91026	5373781	0.016938911354965898	Novosphingobium sediminicola
G001552095	90999	3626622	0.025091945066235192	Arthrobacter woluwensis
G001887245	90987	2667837	0.0341051570991781	Neomicrococcus aestuarii
G016950255	90971	4880705	0.018638905649900988	Pectobacterium brasiliense
G000702605	90955	3277148	0.0277543156427479	Exiguobacterium acetylicum
G000482785	90939	5185448	0.017537346821335398	Derxia gummosa
G900113315	90933	4060665	0.022393622719431423	Sphingomonas jatrophae
G000184285	90891	2824420	0.03218041226163248	Loigolactobacillus coryniformis
G900115905	90890	3444011	0.026390740331549464	Halopseudomonas formosensis
G014892575	90887	6400432	0.01420013524087124	Nocardiopsis coralli
G001998965	90828	2448911	0.037089138804962694	Rodentibacter rarus
G001544575	90803	8209556	0.011060646885166506	Caballeronia cordobensis
G001278535	90795	9045861	0.010037187173227623	Caballeronia cordobensis
G009428965	90794	1714771	0.05294817791996716	Limosilactobacillus pontis
G900458805	90741	2636678	0.034414896320293945	Staphylococcus kloosii
G002362315	90704	7171135	0.012648485909134328	Paraburkholderia acidicola
G015278215	90673	3031618	0.029909111240268398	Microbacterium ginsengiterrae
G000428485	90649	3627970	0.02498614927907342	Epilithonimonas tenax
G001907675	90642	6476992	0.01399445915634912	Mycobacterium paraffinicum
G002968815	90636	6618008	0.01369535969131497	Neorhizobium tomejilense
G010730575	90574	5952912	0.015215074571906993	Mycobacterium parmense
G001559795	90532	1463744	0.061849613047090204	Streptobacillus hongkongensis
G900167175	90504	4023383	0.022494502760487877	Plantibacter cousiniae
G014191305	90482	3836856	0.023582328865091626	Pseudoclavibacter helvolus
G019856495	90444	3344914	0.027039260202205498	Caldalkalibacillus thermarum
G000732195	90431	6344709	0.014252978347785532	Neorhizobium vignae
G003010495	90383	2478942	0.0364603125042861	Megasphaera elsdenii
G003160695	90366	4511121	0.020031828009046976	Nocardioides silvaticus
G900119835	90364	2215801	0.04078164058956558	Lactococcus chungangensis
G000231305	90324	3373986	0.02677070977769321	Leucobacter chromiiresistens
G013410655	90305	4569810	0.019761215455347158	Nocardioides thalensis
G017894365	90210	4376837	0.020610774401696935	Aromatoleum bremense
G902459695	90138	6178423	0.014589159725709943	Pandoraea terrae
G904846355	90126	2824733	0.0319060243923939	Psychrobacter namhaensis
G900102475	90115	4522885	0.019924229778117284	Marvinbryantia formatexigens
G000092925	90096	4765023	0.018907778619326705	Starkeya novella
G001544515	90058	8214237	0.010963647627892889	Caballeronia terrestris
G001447935	90037	11707957	0.007690240064940451	Debaryomyces fabryi
G900604315	89961	4275977	0.02103870062911938	Erwinia mediterraneensis
G002288305	89913	1161863	0.07738692083317912	Candidatus Nanopelagicus abundans
G013520865	89890	5347852	0.016808617740356316	Microvirga mediterraneensis
G002086115	89845	5953721	0.01509056269180232	Mycolicibacterium bacteremicum
G015278225	89824	5905088	0.015211288976557165	Microbacterium aquimaris
G004354625	89813	2546201	0.035273334666037756	Lentilactobacillus parakefiri
G000771645	89806	3264799	0.02750735956486142	Bifidobacterium biavatii
G003428195	89768	5787628	0.015510326510273294	Bacillus clarus
G004363245	89746	5485769	0.01635978474485528	Sphingobacterium yanglingense
G013403565	89731	3677858	0.024397624921897475	Chitinibacter bivalviorum
G900107985	89712	3998964	0.022433810356882432	Sphingobacterium lactis
G008369105	89680	4518937	0.019845375140215497	Aquicoccus porphyridii
G001315015	89672	6587627	0.013612185389367067	Azospirillum brasilense
G003010955	89620	5795714	0.01546315087321424	Phyllobacterium brassicacearum
G000283495	89617	2474718	0.036213014977868184	Megasphaera elsdenii
G900089845	89615	5415348	0.016548336321137627	Vibrio splendidus
G003233655	89599	6316403	0.014185130366127684	Azospirillum ramasamyi
G000956545	89434	4039286	0.02214104175837017	Microbacterium azadirachtae
G004522065	89414	2981908	0.029985499217279676	Luteimonas yindakuii
G001902315	89376	2745675	0.03255155835996613	Staphylococcus succinus
G002847485	89373	28258716	0.003162670235972505	Aspergillus campestris
G900177615	89302	4300260	0.02076665131875747	Plantibacter flavus
G004362695	89295	5749766	0.015530197228895924	Phyllobacterium brassicacearum
G001544875	89277	8335131	0.01071092943830157	Caballeronia hypogeia
G014635705	89273	3326188	0.02683943300859723	Oxalicibacterium faecigallinarum
G000499425	89244	45898889	0.0019443607883406502	Eimeria acervulina
G000421185	89223	3852924	0.02315721773904702	Ornithinimicrobium pekingense
G002775015	89195	12741558	0.007000321310784757	[Candida] auris
G001414055	89149	3957308	0.022527688014175293	Caulobacter henricii
G001575165	89054	4736357	0.018802214444561507	Tsukamurella pulmonis
G020736085	89051	2463627	0.03614629974423888	Corynebacterium diphtheriae
G903642285	89026	3050210	0.029186842873113655	Sphingomonas bacterium
G013376135	88949	3414584	0.02604973255892958	Endobacter medicaginis
G900129385	88944	4198969	0.021182342617914064	Chryseobacterium takakiae
G002858825	88939	4742236	0.018754654977103626	Chimaeribacter arupi
G004324755	88855	3075348	0.028892665155292995	Brevilactibacter sinopodophylli
G003718735	88797	2691850	0.03298735070676301	Staphylococcus debuckii
G900148835	88787	2854722	0.031101802557306806	Flavobacterium cucumis
G001041535	88783	166977	0.5317079597788917	Escherichia virus HY01
G001590965	88737	4408888	0.020126843775573344	Novosphingobium lentum
G003347665	88737	7418341	0.011961838907108746	Microvirga calopogonii
G004801305	88721	4603145	0.019273996365528352	Azoarcus rhizosphaerae
G012843165	88715	2113105	0.041983242668963444	Streptococcus ursoris
G002102335	88674	5893540	0.015045965582654907	Mycobacterium parmense
G001482195	88662	3988291	0.022230574449056	Luteimonas abyssi
G002108605	88633	2326479	0.03809748551351635	Neisseria animaloris
G002953735	88629	2065522	0.04290876591970456	Streptococcus pluranimalium
G002108495	88626	2531649	0.03500722256521342	Neisseria canis
G001612575	88625	1749101	0.050668886473679904	Streptobacillus notomytis
G000145235	88544	7025559	0.012603125245976869	Micromonospora aurantiaca
G003344945	88512	37519776	0.002359075917724029	Aspergillus welwitschiae
G016107525	88497	3428132	0.025814933613991526	Psychrobacter aquimaris
G003425685	88488	6970231	0.012695131624762507	Rhizobium terrae
G900104205	88478	6028335	0.014677021101182996	Belnapia rosea
G900162825	88469	2826876	0.031295677631420694	Psychrobacter piechaudii
G000902495	88393	166499	0.5308920774298945	Escherichia virus Ime09
G900460625	88334	2467443	0.0357998138153546	Actinobacillus seminis
G014635145	88301	3548376	0.024884905094612296	Nocardioides daphniae
G006547045	88232	3857091	0.022875270508266463	Lysobacter alkalisoli
G001050155	88201	5126837	0.017203784711704313	Nitratireductor soli
G011045155	88186	5118732	0.017228094770345467	Rhizobium daejeonense
G002531755	88110	7497765	0.01175150194758038	Rhizobium acidisoli
G001932615	88105	2149565	0.04098736255940155	Weissella jogaejeotgali
G900102505	88084	3912065	0.022515985802894378	Paracoccus tibetensis
G003149195	88076	4008735	0.02197102078336433	Branchiibius hedensis
G900108585	88030	4008735	0.021959545841768038	Branchiibius hedensis
G003367175	87978	7370914	0.011935833195177695	Trinickia dinghuensis
G001655005	87944	4827820	0.018216089249392064	Hafnia paralvei
G007830035	87925	3552591	0.024749541954027357	Luteimonas cucumeris
G014145545	87918	1864945	0.047142409025467236	Limosilactobacillus agrestis
G002250115	87900	4517459	0.0194578412333128	Alkalihalobacillus clausii
G017167395	87869	2212091	0.039722145246285076	Pseudoclavibacter alba
G000576425	87862	4188845	0.020975233029629885	Brachybacterium phenoliresistens
G003182485	87861	4621196	0.019012610588254642	Geodermatophilus normandii
G009873295	87833	4851982	0.018102499143648924	Pectobacterium brasiliense
G902809765	87810	2463666	0.03564200666811167	Corynebacterium diphtheriae
G009734705	87801	2929941	0.02996681503142896	Rothia koreensis
G002307475	87797	5242259	0.016747932522982935	Pantoea allii
G003818135	87790	4304140	0.020396641373189535	Buttiauxella warmboldiae
G904845995	87739	3443369	0.025480568594304007	Psychrobacter fjordensis
G001584145	87736	5599729	0.015667901071641146	Collimonas fungivorans
G001544695	87722	9672767	0.009068966511857466	Caballeronia arvi
G013409785	87665	3906867	0.022438695763126824	Microbacterium immunditiarum
G000428465	87608	5586862	0.015681074635457256	Chitinimonas koreensis
G014651995	87563	3043862	0.02876707288306763	Lysobacter xinjiangensis
G019754295	87548	2671696	0.03276869823512855	Sellimonas caecigallum
G900111785	87521	4010269	0.021824221766669517	Paracoccus halophilus
G001457455	87454	2463666	0.035497506561360186	Corynebacterium diphtheriae
G008124835	87430	4607544	0.018975402079719695	Blastococcus xanthinilyticus
G010206155	87418	3008557	0.029056454639217407	[Clostridium] cocleatum
G011057975	87409	3859475	0.02264789900180724	Sphingosinithalassobacter tenebrarum
G000611675	87404	3653746	0.023921750444612186	Flavobacterium succinicans
G009931455	87387	4195186	0.020830304067566967	Cobetia pacifica
G002846915	87382	27718871	0.0031524371970272527	Aspergillus ochraceoroseus
G000423225	87364	4839423	0.018052565357481665	Kaistia adipata
G001458595	87359	4711164	0.018542975791120835	Clostridium neonatale
G016107545	87320	2901253	0.030097340700724826	Psychrobacter namhaensis
G000732945	87299	2359468	0.03699944224715063	Corynebacterium atypicum
